brygada,czas
3,05:09:00
1,05:39:00
3,06:04:00
4,06:21:00
1,06:36:00
2,06:51:00
3,07:06:00
4,07:21:00
1,07:39:00
2,07:56:00
3,08:11:00
4,08:26:00
1,08:41:00
2,08:56:00
3,09:11:00
4,09:26:00
1,09:41:00
2,09:56:00
3,10:11:00
4,10:26:00
1,10:41:00
2,10:56:00
3,11:11:00
4,11:26:00
1,11:41:00
2,11:56:00
3,12:11:00
4,12:26:00
1,12:41:00
2,12:56:00
3,13:11:00
4,13:26:00
1,13:41:00
2,13:56:00
3,14:11:00
4,14:26:00
1,14:41:00
2,14:56:00
3,15:11:00
4,15:26:00
1,15:41:00
05,15:56:00
2,16:11:00
3,16:26:00
4,16:41:00
1,16:56:00
05,17:11:00
2,17:26:00
3,17:41:00
4,17:56:00
1,18:10:00
05,18:25:00
2,18:40:00
3,18:55:00
4,19:10:00
1,19:25:00
2,19:40:00
3,19:55:00
4,20:10:00
1,20:25:00
2,20:40:00
3,20:55:00
1,21:11:00
2,21:26:00
3,21:41:00
1,21:59:00
2,22:19:00
3,22:39:00
2,23:09:00
