brygada,czas
012,04:28:00
9,05:05:00
10,05:20:00
1,05:35:00
2,05:51:00
3,06:06:00
4,06:21:00
6,06:36:00
012,06:50:00
7,07:05:00
8,07:17:00
9,07:30:00
10,07:43:00
011,07:55:00
1,08:07:00
2,08:19:00
3,08:31:00
4,08:43:00
5,08:55:00
6,09:06:00
012,09:18:00
7,09:30:00
8,09:42:00
9,09:56:00
10,10:09:00
1,10:24:00
2,10:39:00
3,10:54:00
4,11:09:00
5,11:24:00
6,11:39:00
7,11:54:00
8,12:09:00
9,12:24:00
10,12:39:00
1,12:54:00
2,13:09:00
3,13:24:00
4,13:39:00
5,13:54:00
6,14:09:00
7,14:24:00
8,14:40:00
9,14:55:00
10,15:11:00
1,15:26:00
2,15:41:00
3,15:57:00
4,16:09:00
5,16:21:00
011,16:33:00
6,16:45:00
7,16:57:00
8,17:09:00
012,17:21:00
9,17:33:00
10,17:45:00
1,17:57:00
2,18:09:00
3,18:21:00
4,18:33:00
5,18:45:00
011,18:57:00
6,19:08:00
7,19:20:00
8,19:32:00
012,19:43:00
9,19:54:00
10,20:08:00
1,20:20:00
2,20:34:00
3,20:49:00
4,21:04:00
5,21:19:00
011,21:34:00
6,21:47:00
7,22:01:00
8,22:16:00
9,22:31:00
10,22:46:00
3,23:09:00
4,23:29:00
5,23:58:00
