brygada,czas
01,06:10:00
02,06:20:00
03,06:30:00
04,06:40:00
05,06:50:00
01,07:00:00
02,07:08:00
03,07:18:00
04,07:28:00
05,07:38:00
01,07:48:00
02,07:58:00
03,08:08:00
04,08:18:00
05,08:28:00
01,08:38:00
02,08:48:00
03,08:58:00
04,09:09:00
05,09:19:00
01,14:55:00
02,15:05:00
03,15:15:00
04,15:25:00
05,15:35:00
01,15:45:00
02,15:55:00
03,16:05:00
04,16:15:00
05,16:25:00
01,16:35:00
02,16:45:00
03,16:55:00
04,17:05:00
05,17:15:00
01,17:25:00
02,17:35:00
03,17:45:00
04,17:55:00
05,18:05:00
