brygada,czas
1,05:49:00
4,06:18:00
5,06:33:00
319,06:49:00
8,07:04:00
011,07:19:00
1,07:32:00
2,07:43:00
3,07:53:00
09,08:04:00
4,08:14:00
010,08:24:00
5,08:34:00
319,08:44:00
7,08:58:00
8,09:13:00
1,09:28:00
2,09:43:00
3,09:58:00
4,10:13:00
5,10:28:00
319,10:43:00
7,10:58:00
8,11:13:00
1,11:28:00
2,11:43:00
3,11:58:00
4,12:13:00
5,12:28:00
319,12:43:00
7,12:58:00
8,13:13:00
1,13:28:00
2,13:43:00
3,13:58:00
09,14:08:00
4,14:13:00
5,14:28:00
319,14:40:00
010,14:46:00
7,14:50:00
011,15:00:00
8,15:10:00
012,15:22:00
1,15:35:00
2,15:46:00
3,15:56:00
09,16:06:00
4,16:16:00
5,16:26:00
319,16:36:00
010,16:46:00
7,16:56:00
011,17:06:00
8,17:16:00
012,17:26:00
1,17:36:00
2,17:46:00
3,17:56:00
09,18:06:00
4,18:16:00
5,18:26:00
319,18:36:00
010,18:46:00
7,18:56:00
011,19:06:00
8,19:15:00
012,19:23:00
1,19:34:00
2,19:49:00
3,20:03:00
4,20:18:00
5,20:33:00
319,20:48:00
7,21:03:00
8,21:17:00
2,21:32:00
3,21:47:00
4,22:02:00
5,22:17:00
319,22:32:00
7,22:49:00
3,23:19:00
