brygada,czas
3,04:53:00
09,05:08:00
08,05:23:00
5,05:37:00
6,05:52:00
07,06:07:00
1,06:21:00
2,06:36:00
3,06:52:00
4,07:07:00
09,07:24:00
08,07:38:00
5,07:53:00
6,08:09:00
07,08:24:00
1,08:39:00
2,08:54:00
3,09:07:00
4,09:23:00
08,09:38:00
5,09:55:00
6,10:14:00
1,10:34:00
2,10:54:00
3,11:14:00
4,11:34:00
5,11:54:00
6,12:14:00
1,12:34:00
2,12:54:00
3,13:14:00
4,13:34:00
5,13:54:00
6,14:14:00
1,14:34:00
08,14:52:00
2,15:07:00
07,15:22:00
3,15:38:00
4,15:53:00
5,16:08:00
6,16:23:00
09,16:38:00
1,16:53:00
08,17:08:00
2,17:23:00
07,17:38:00
3,17:53:00
4,18:08:00
5,18:22:00
6,18:37:00
09,18:52:00
1,19:07:00
08,19:22:00
2,19:36:00
3,19:55:00
4,20:15:00
5,20:35:00
6,20:55:00
1,21:15:00
2,21:35:00
3,21:55:00
4,22:15:00
295,22:38:00
1,23:08:00
2,23:38:00
