brygada,czas
5,05:40:00
1,05:55:00
2,06:11:00
3,06:23:00
4,06:33:00
07,06:43:00
5,06:53:00
1,07:03:00
06,07:13:00
2,07:23:00
3,07:33:00
4,07:43:00
07,07:53:00
5,08:03:00
1,08:13:00
06,08:24:00
2,08:36:00
3,08:51:00
4,09:06:00
5,09:21:00
1,09:36:00
2,09:51:00
3,10:06:00
4,10:21:00
5,10:36:00
1,10:51:00
2,11:06:00
3,11:21:00
4,11:36:00
5,11:51:00
1,12:06:00
2,12:21:00
3,12:36:00
4,12:51:00
5,13:06:00
1,13:21:00
2,13:36:00
3,13:51:00
4,14:06:00
5,14:21:00
1,14:33:00
2,14:43:00
06,14:53:00
3,15:03:00
4,15:15:00
07,15:25:00
5,15:35:00
1,15:45:00
2,15:55:00
06,16:05:00
3,16:16:00
4,16:26:00
07,16:36:00
5,16:46:00
1,16:56:00
2,17:06:00
06,17:16:00
3,17:26:00
4,17:36:00
07,17:46:00
5,17:56:00
1,18:06:00
2,18:20:00
3,18:35:00
4,18:50:00
5,19:05:00
1,19:18:00
2,19:33:00
3,19:48:00
4,20:03:00
5,20:18:00
1,20:33:00
2,20:48:00
3,21:03:00
