brygada,czas
09,07:05:00
01,07:15:00
02,07:28:00
03,07:38:00
04,07:48:00
05,07:58:00
06,08:08:00
07,08:18:00
08,08:28:00
09,08:38:00
01,08:48:00
05,14:48:00
01,15:08:00
02,15:26:00
03,15:46:00
06,16:06:00
05,16:26:00
01,16:46:00
02,17:06:00
03,17:26:00
06,17:46:00
05,18:06:00
01,18:26:00
