brygada,czas
5,04:44:00
8,05:14:00
012,05:34:00
9,05:44:00
10,05:54:00
1,06:05:00
2,06:18:00
3,06:30:00
4,06:42:00
5,06:52:00
011,07:02:00
6,07:13:00
7,07:23:00
8,07:34:00
012,07:46:00
9,07:58:00
10,08:10:00
013,08:22:00
1,08:34:00
2,08:46:00
3,08:58:00
4,09:09:00
5,09:22:00
011,09:37:00
6,09:52:00
7,10:07:00
8,10:21:00
9,10:33:00
10,10:48:00
1,11:03:00
2,11:18:00
3,11:33:00
4,11:48:00
5,12:03:00
6,12:18:00
7,12:33:00
8,12:48:00
9,13:03:00
10,13:18:00
1,13:33:00
2,13:48:00
012,14:03:00
3,14:18:00
4,14:33:00
5,14:48:00
6,15:03:00
7,15:20:00
8,15:35:00
9,15:50:00
10,16:05:00
1,16:20:00
2,16:35:00
012,16:50:00
3,17:05:00
4,17:20:00
5,17:35:00
6,17:50:00
7,18:05:00
8,18:19:00
9,18:34:00
10,18:49:00
1,19:04:00
2,19:17:00
012,19:32:00
3,19:47:00
4,20:02:00
5,20:17:00
6,20:32:00
7,20:47:00
8,21:02:00
206,21:19:00
1,21:39:00
208,21:59:00
205,22:19:00
3,22:44:00
6,23:14:00
