brygada,czas
09,04:22:00
08,04:52:00
6,05:11:00
2,05:21:00
3,05:31:00
09,05:41:00
4,05:51:00
676,05:58:00
08,06:08:00
6,06:18:00
1,06:28:00
2,06:38:00
3,06:48:00
09,06:58:00
4,07:05:00
676,07:12:00
07,07:19:00
675,07:26:00
08,07:36:00
6,07:46:00
1,07:56:00
2,08:06:00
3,08:16:00
09,08:26:00
4,08:40:00
07,08:57:00
675,09:12:00
6,09:27:00
1,09:42:00
2,09:57:00
3,10:12:00
4,10:27:00
675,10:42:00
6,10:57:00
1,11:12:00
2,11:27:00
3,11:42:00
4,11:57:00
675,12:12:00
6,12:27:00
1,12:42:00
2,12:57:00
3,13:12:00
4,13:27:00
675,13:42:00
6,13:57:00
1,14:08:00
09,14:18:00
2,14:28:00
3,14:38:00
07,14:47:00
4,14:55:00
675,15:05:00
08,15:15:00
6,15:25:00
1,15:35:00
09,15:45:00
2,15:54:00
3,16:04:00
07,16:14:00
4,16:24:00
675,16:34:00
08,16:44:00
6,16:54:00
1,17:04:00
09,17:14:00
2,17:24:00
3,17:34:00
07,17:46:00
4,17:56:00
675,18:10:00
08,18:25:00
6,18:40:00
1,18:57:00
2,19:12:00
3,19:27:00
4,19:42:00
675,19:57:00
6,20:12:00
1,20:27:00
2,20:42:00
3,20:59:00
4,21:14:00
675,21:29:00
1,21:44:00
2,22:00:00
3,22:22:00
4,22:52:00
1,23:22:00
