brygada,czas
04,04:28:00
1,04:53:00
2,05:20:00
3,05:40:00
04,06:02:00
05,06:22:00
1,06:40:00
2,07:00:00
3,07:19:00
04,07:38:00
05,07:58:00
1,08:18:00
2,08:40:00
3,09:11:00
05,09:41:00
1,10:11:00
2,10:40:00
3,11:10:00
1,11:41:00
2,12:11:00
3,12:40:00
1,13:11:00
2,13:41:00
04,14:11:00
3,14:31:00
05,14:51:00
1,15:11:00
2,15:30:00
04,15:51:00
3,16:11:00
05,16:31:00
1,16:51:00
2,17:11:00
04,17:31:00
3,17:51:00
05,18:11:00
1,18:42:00
2,19:13:00
3,19:43:00
05,20:15:00
1,20:44:00
2,21:13:00
63,21:43:00
65,22:13:00
2,22:43:00
63,23:13:00
65,23:43:00
63,24:28:00
