brygada,czas
8,04:04:00
2,04:24:00
4,04:44:00
9,04:59:00
6,05:08:00
011,05:18:00
8,05:30:00
2,05:40:00
3,05:50:00
4,06:00:00
9,06:11:00
6,06:21:00
011,06:31:00
8,06:41:00
1,06:51:00
2,07:01:00
3,07:11:00
4,07:22:00
5,07:32:00
9,07:42:00
6,07:52:00
429,08:02:00
7,08:12:00
011,08:22:00
8,08:30:00
1,08:40:00
2,08:50:00
3,09:00:00
4,09:10:00
5,09:20:00
9,09:30:00
6,09:40:00
429,09:50:00
7,10:00:00
8,10:10:00
2,10:20:00
1,10:30:00
4,10:40:00
3,10:50:00
9,11:00:00
5,11:10:00
429,11:20:00
6,11:30:00
8,11:40:00
7,11:50:00
1,12:00:00
2,12:10:00
3,12:20:00
4,12:30:00
5,12:41:00
9,12:50:00
6,13:00:00
429,13:10:00
7,13:20:00
8,13:30:00
2,13:40:00
1,13:50:00
4,14:00:00
3,14:10:00
9,14:20:00
5,14:30:00
429,14:40:00
6,14:47:00
8,14:53:00
012,14:59:00
014,15:05:00
7,15:11:00
1,15:17:00
2,15:23:00
011,15:29:00
3,15:35:00
422,15:41:00
4,15:47:00
5,15:53:00
013,15:59:00
9,16:05:00
6,16:11:00
429,16:17:00
012,16:23:00
8,16:29:00
7,16:35:00
014,16:41:00
2,16:47:00
1,16:53:00
3,16:59:00
011,17:05:00
4,17:11:00
422,17:17:00
013,17:23:00
5,17:29:00
6,17:35:00
9,17:41:00
012,17:47:00
429,17:53:00
7,17:59:00
8,18:05:00
2,18:11:00
014,18:20:00
3,18:30:00
1,18:40:00
4,18:50:00
422,19:00:00
6,19:10:00
5,19:20:00
9,19:29:00
7,19:40:00
429,19:50:00
2,20:00:00
3,20:10:00
1,20:19:00
4,20:29:00
422,20:39:00
6,20:49:00
5,20:59:00
9,21:08:00
7,21:18:00
2,21:28:00
429,21:38:00
3,21:58:00
6,22:18:00
5,22:38:00
7,22:58:00
3,23:18:00
6,23:38:00
5,24:08:00
