brygada,czas
010,05:12:00
661,05:42:00
09,06:07:00
4,06:27:00
011,06:46:00
5,07:01:00
6,07:16:00
7,07:31:00
010,07:46:00
8,08:01:00
661,08:16:00
2,08:31:00
343,08:48:00
09,09:08:00
4,09:28:00
5,09:48:00
6,10:08:00
7,10:28:00
8,10:48:00
661,11:08:00
2,11:28:00
343,11:48:00
4,12:08:00
5,12:28:00
6,12:48:00
7,13:08:00
8,13:28:00
661,13:46:00
011,14:01:00
2,14:16:00
343,14:31:00
4,14:46:00
012,15:01:00
5,15:16:00
6,15:31:00
7,15:46:00
010,16:01:00
09,16:16:00
8,16:31:00
661,16:46:00
011,17:01:00
2,17:16:00
343,17:31:00
4,17:46:00
012,18:01:00
5,18:16:00
6,18:31:00
7,18:48:00
09,19:08:00
8,19:28:00
661,19:48:00
2,20:08:00
343,20:28:00
4,20:48:00
261,21:08:00
262,21:27:00
7,21:47:00
8,22:12:00
2,22:42:00
