brygada,czas
4,05:28:00
5,05:43:00
319,05:58:00
8,06:13:00
011,06:25:00
1,06:35:00
2,06:45:00
3,06:55:00
09,07:05:00
4,07:15:00
010,07:25:00
5,07:35:00
319,07:45:00
7,07:55:00
8,08:05:00
011,08:15:00
1,08:25:00
2,08:35:00
3,08:45:00
09,08:55:00
4,09:05:00
010,09:13:00
5,09:25:00
319,09:40:00
7,09:55:00
8,10:10:00
1,10:25:00
2,10:40:00
3,10:55:00
4,11:10:00
5,11:25:00
319,11:40:00
7,11:55:00
8,12:10:00
1,12:25:00
2,12:40:00
3,12:55:00
4,13:10:00
5,13:25:00
319,13:40:00
7,13:55:00
8,14:10:00
1,14:25:00
2,14:39:00
3,14:49:00
09,14:59:00
4,15:09:00
5,15:19:00
319,15:29:00
010,15:39:00
7,15:49:00
011,15:59:00
8,16:09:00
012,16:19:00
1,16:29:00
2,16:39:00
3,16:49:00
09,16:59:00
4,17:09:00
5,17:19:00
319,17:29:00
010,17:39:00
7,17:49:00
011,17:59:00
8,18:09:00
012,18:19:00
1,18:29:00
2,18:40:00
3,18:55:00
4,19:10:00
5,19:25:00
319,19:39:00
7,19:54:00
8,20:09:00
1,20:24:00
2,20:39:00
3,20:54:00
4,21:09:00
5,21:24:00
319,21:39:00
7,22:01:00
3,22:31:00
207,23:01:00
