brygada,czas
015,05:04:00
013,05:34:00
1,06:04:00
3,06:20:00
4,06:35:00
5,06:48:00
6,07:03:00
014,07:17:00
7,07:27:00
8,07:37:00
015,07:47:00
9,07:57:00
013,08:07:00
432,08:17:00
11,08:33:00
12,08:50:00
1,09:05:00
2,09:20:00
3,09:35:00
4,09:50:00
5,10:05:00
6,10:20:00
7,10:35:00
8,10:50:00
9,11:05:00
432,11:20:00
11,11:35:00
12,11:50:00
1,12:05:00
2,12:20:00
3,12:35:00
4,12:50:00
5,13:05:00
6,13:20:00
7,13:35:00
8,13:50:00
9,14:05:00
432,14:20:00
11,14:35:00
12,14:49:00
1,15:04:00
2,15:19:00
3,15:34:00
4,15:49:00
5,16:04:00
6,16:19:00
7,16:34:00
8,16:49:00
9,17:04:00
432,17:19:00
013,17:34:00
11,17:49:00
12,18:04:00
1,18:19:00
2,18:34:00
3,18:50:00
4,19:05:00
5,19:20:00
6,19:35:00
7,19:50:00
8,20:05:00
9,20:25:00
11,20:45:00
12,21:05:00
1,21:24:00
3,21:44:00
4,22:04:00
6,22:24:00
7,22:44:00
8,23:04:00
12,23:34:00
1,24:04:00
