brygada,czas
06,04:33:00
07,05:03:00
08,05:33:00
5,05:48:00
09,06:03:00
1,06:19:00
06,06:34:00
2,06:49:00
07,07:04:00
3,07:19:00
4,07:35:00
08,07:50:00
5,08:05:00
09,08:20:00
1,08:35:00
06,08:50:00
2,09:05:00
07,09:20:00
3,09:35:00
4,10:04:00
5,10:34:00
1,11:04:00
2,11:34:00
3,12:04:00
4,12:34:00
5,13:04:00
1,13:34:00
2,14:04:00
3,14:34:00
4,15:03:00
010,15:18:00
5,15:33:00
09,15:48:00
1,16:03:00
06,16:18:00
2,16:33:00
08,16:48:00
3,17:03:00
07,17:18:00
4,17:33:00
010,17:48:00
5,18:03:00
09,18:18:00
1,18:33:00
06,18:48:00
2,19:03:00
08,19:17:00
3,19:33:00
4,19:53:00
010,20:13:00
5,20:33:00
09,20:53:00
1,21:13:00
2,21:33:00
3,22:03:00
4,22:33:00
5,23:03:00
1,23:33:00
3,24:03:00
