brygada,czas
10,05:17:00
13,05:32:00
14,05:47:00
16,06:01:00
2,06:16:00
3,06:30:00
5,06:45:00
6,07:00:00
7,07:12:00
8,07:23:00
9,07:33:00
10,07:44:00
11,07:53:00
12,08:03:00
13,08:14:00
14,08:23:00
15,08:33:00
16,08:43:00
17,08:53:00
431,09:03:00
2,09:13:00
3,09:23:00
4,09:33:00
5,09:43:00
6,09:53:00
7,10:03:00
8,10:13:00
9,10:23:00
10,10:33:00
11,10:43:00
12,10:53:00
13,11:03:00
14,11:13:00
15,11:23:00
737,11:33:00
16,11:43:00
17,11:53:00
431,12:03:00
2,12:13:00
3,12:23:00
4,12:33:00
5,12:43:00
6,12:53:00
7,13:03:00
8,13:13:00
9,13:23:00
10,13:33:00
11,13:43:00
12,13:53:00
13,14:03:00
14,14:13:00
15,14:23:00
16,14:33:00
17,14:43:00
431,14:53:00
2,15:02:00
3,15:11:00
4,15:21:00
5,15:31:00
6,15:41:00
7,15:51:00
8,16:01:00
9,16:11:00
10,16:21:00
11,16:31:00
12,16:41:00
13,16:51:00
14,17:01:00
15,17:11:00
16,17:21:00
17,17:31:00
431,17:41:00
2,17:51:00
3,18:01:00
4,18:11:00
5,18:21:00
6,18:31:00
7,18:41:00
8,18:51:00
9,19:02:00
10,19:13:00
11,19:23:00
12,19:33:00
13,19:43:00
14,19:53:00
15,20:03:00
16,20:13:00
17,20:23:00
431,20:33:00
433,20:43:00
3,20:53:00
4,21:03:00
5,21:13:00
6,21:23:00
7,21:33:00
8,21:43:00
10,21:53:00
11,22:03:00
12,22:17:00
14,22:32:00
15,22:47:00
17,23:02:00
433,23:17:00
4,23:32:00
6,23:47:00
