brygada,czas
3,04:53:00
6,05:09:00
426,05:24:00
1,05:39:00
2,05:54:00
08,06:05:00
07,06:12:00
09,06:22:00
3,06:28:00
010,06:37:00
4,06:43:00
011,06:52:00
6,06:58:00
012,07:07:00
426,07:14:00
08,07:23:00
1,07:29:00
09,07:38:00
2,07:44:00
010,07:53:00
07,07:59:00
011,08:08:00
3,08:14:00
012,08:23:00
4,08:29:00
08,08:38:00
6,08:44:00
09,08:53:00
426,08:59:00
010,09:08:00
1,09:13:00
011,09:22:00
2,09:28:00
07,09:43:00
3,10:00:00
4,10:20:00
6,10:40:00
426,11:00:00
1,11:20:00
2,11:40:00
3,12:00:00
4,12:20:00
6,12:40:00
426,13:00:00
1,13:20:00
2,13:40:00
3,14:00:00
4,14:20:00
6,14:40:00
426,15:00:00
1,15:16:00
2,15:28:00
3,15:40:00
07,15:52:00
4,16:04:00
014,16:16:00
6,16:28:00
426,16:40:00
013,16:52:00
1,17:04:00
2,17:16:00
3,17:28:00
07,17:40:00
4,17:52:00
014,18:04:00
6,18:16:00
426,18:28:00
013,18:40:00
1,18:51:00
2,19:01:00
3,19:11:00
07,19:31:00
4,19:41:00
014,19:51:00
6,20:11:00
426,20:31:00
1,20:51:00
2,21:08:00
3,21:28:00
4,21:43:00
6,22:03:00
1,22:23:00
2,22:43:00
3,23:03:00
4,23:23:00
6,23:43:00
1,24:03:00
2,24:23:00
4,24:43:00
