brygada,czas
10,05:00:00
13,05:15:00
14,05:30:00
16,05:44:00
2,05:58:00
3,06:12:00
5,06:27:00
6,06:42:00
7,06:52:00
8,07:03:00
9,07:13:00
10,07:24:00
11,07:33:00
12,07:43:00
13,07:54:00
14,08:03:00
15,08:13:00
16,08:23:00
17,08:33:00
431,08:43:00
2,08:53:00
3,09:03:00
4,09:13:00
5,09:23:00
6,09:33:00
7,09:43:00
8,09:53:00
9,10:03:00
10,10:13:00
11,10:23:00
12,10:33:00
13,10:43:00
14,10:53:00
15,11:03:00
737,11:13:00
16,11:23:00
17,11:33:00
431,11:43:00
2,11:53:00
3,12:03:00
4,12:13:00
5,12:23:00
6,12:33:00
7,12:43:00
8,12:53:00
9,13:03:00
10,13:13:00
11,13:23:00
12,13:33:00
13,13:43:00
14,13:53:00
15,14:03:00
16,14:13:00
17,14:23:00
431,14:33:00
2,14:42:00
3,14:51:00
4,15:01:00
5,15:11:00
6,15:21:00
7,15:31:00
8,15:41:00
9,15:51:00
10,16:01:00
11,16:11:00
12,16:21:00
13,16:31:00
14,16:41:00
15,16:51:00
16,17:01:00
17,17:11:00
431,17:21:00
2,17:31:00
3,17:41:00
4,17:51:00
5,18:01:00
6,18:11:00
7,18:21:00
8,18:31:00
9,18:42:00
10,18:53:00
11,19:03:00
12,19:13:00
13,19:23:00
14,19:33:00
15,19:43:00
16,19:53:00
17,20:03:00
431,20:13:00
433,20:23:00
3,20:33:00
4,20:43:00
5,20:54:00
6,21:05:00
7,21:15:00
8,21:25:00
10,21:35:00
11,21:45:00
12,22:00:00
14,22:15:00
15,22:30:00
17,22:45:00
433,23:00:00
4,23:15:00
6,23:30:00
