brygada,czas
7,04:42:00
8,05:01:00
10,05:21:00
2,05:39:00
3,05:56:00
012,06:08:00
5,06:20:00
013,06:32:00
6,06:43:00
7,06:51:00
8,06:59:00
9,07:07:00
014,07:15:00
10,07:23:00
11,07:31:00
1,07:39:00
2,07:47:00
3,07:55:00
012,08:03:00
4,08:11:00
5,08:19:00
013,08:27:00
6,08:35:00
7,08:44:00
8,08:56:00
9,09:08:00
014,09:15:00
10,09:20:00
11,09:32:00
1,09:44:00
2,09:56:00
3,10:08:00
4,10:20:00
5,10:32:00
6,10:44:00
7,10:56:00
8,11:08:00
9,11:20:00
10,11:32:00
11,11:44:00
1,11:56:00
2,12:08:00
3,12:20:00
4,12:32:00
5,12:44:00
6,12:56:00
7,13:08:00
8,13:20:00
9,13:32:00
10,13:44:00
11,13:56:00
1,14:08:00
2,14:20:00
3,14:32:00
4,14:43:00
5,14:51:00
6,14:59:00
013,15:07:00
7,15:15:00
8,15:23:00
9,15:31:00
10,15:39:00
014,15:47:00
11,15:55:00
015,16:03:00
1,16:11:00
2,16:19:00
016,16:27:00
3,16:35:00
4,16:43:00
5,16:51:00
6,16:59:00
013,17:07:00
7,17:15:00
8,17:23:00
9,17:31:00
10,17:39:00
014,17:47:00
11,17:55:00
015,18:04:00
1,18:12:00
2,18:20:00
016,18:32:00
3,18:44:00
4,18:51:00
5,18:56:00
6,19:08:00
013,19:20:00
8,19:32:00
9,19:44:00
014,19:56:00
11,20:08:00
015,20:21:00
2,20:30:00
016,20:41:00
3,21:01:00
5,21:08:00
6,21:21:00
8,21:41:00
014,22:01:00
015,22:21:00
016,22:42:00
3,23:02:00
6,23:22:00
8,23:42:00
