brygada,czas
5,04:31:00
6,04:39:00
016,04:47:00
26,04:59:00
018,05:05:00
8,05:10:00
29,05:19:00
10,05:26:00
11,05:31:00
020,05:39:00
2,05:46:00
1,05:51:00
012,05:59:00
3,06:06:00
014,06:11:00
22,06:19:00
23,06:25:00
5,06:31:00
24,06:34:00
6,06:37:00
25,06:43:00
015,06:45:00
7,06:48:00
26,06:51:00
016,06:58:00
8,07:05:00
27,07:07:00
017,07:11:00
9,07:17:00
28,07:19:00
018,07:23:00
10,07:28:00
29,07:32:00
020,07:36:00
11,07:40:00
1,07:44:00
019,07:48:00
2,07:52:00
30,07:56:00
012,08:00:00
21,08:04:00
3,08:08:00
013,08:12:00
014,08:16:00
22,08:20:00
4,08:24:00
23,08:28:00
5,08:32:00
24,08:36:00
6,08:40:00
25,08:44:00
015,08:48:00
7,08:52:00
26,08:56:00
016,09:00:00
8,09:04:00
27,09:08:00
9,09:16:00
28,09:20:00
10,09:28:00
29,09:32:00
11,09:39:00
30,09:43:00
1,09:47:00
21,09:52:00
2,09:58:00
22,10:04:00
3,10:10:00
23,10:16:00
4,10:22:00
24,10:28:00
5,10:34:00
25,10:40:00
6,10:46:00
26,10:52:00
7,10:58:00
27,11:04:00
8,11:10:00
28,11:16:00
9,11:22:00
29,11:28:00
10,11:34:00
30,11:40:00
11,11:46:00
21,11:52:00
1,11:58:00
22,12:04:00
2,12:10:00
23,12:16:00
3,12:22:00
24,12:28:00
4,12:34:00
25,12:40:00
5,12:46:00
26,12:52:00
6,12:58:00
27,13:04:00
7,13:10:00
28,13:16:00
8,13:22:00
29,13:28:00
9,13:34:00
30,13:40:00
10,13:46:00
21,13:52:00
11,13:58:00
22,14:04:00
1,14:10:00
23,14:16:00
2,14:22:00
24,14:28:00
012,14:31:00
3,14:35:00
25,14:41:00
013,14:43:00
4,14:47:00
26,14:53:00
014,14:56:00
5,14:59:00
27,15:04:00
6,15:08:00
28,15:12:00
7,15:16:00
29,15:20:00
015,15:24:00
016,15:28:00
8,15:32:00
30,15:36:00
9,15:40:00
21,15:44:00
017,15:48:00
018,15:52:00
10,15:56:00
22,16:00:00
11,16:04:00
23,16:08:00
019,16:12:00
1,16:16:00
020,16:20:00
2,16:24:00
24,16:28:00
012,16:32:00
3,16:36:00
25,16:40:00
013,16:44:00
4,16:48:00
26,16:52:00
014,16:56:00
5,17:00:00
27,17:04:00
6,17:08:00
28,17:12:00
7,17:16:00
29,17:20:00
015,17:24:00
016,17:28:00
8,17:32:00
30,17:36:00
9,17:40:00
21,17:44:00
017,17:48:00
018,17:52:00
10,17:56:00
22,18:00:00
11,18:04:00
23,18:08:00
019,18:12:00
1,18:16:00
020,18:20:00
2,18:24:00
24,18:28:00
012,18:32:00
3,18:35:00
25,18:39:00
013,18:43:00
4,18:47:00
26,18:52:00
5,18:58:00
6,19:04:00
28,19:10:00
8,19:16:00
015,19:22:00
9,19:28:00
30,19:34:00
017,19:40:00
21,19:46:00
10,19:52:00
018,19:58:00
23,20:04:00
11,20:10:00
020,20:15:00
1,20:20:00
012,20:25:00
24,20:31:00
013,20:37:00
25,20:43:00
26,20:51:00
4,20:59:00
8,21:11:00
28,21:19:00
017,21:31:00
30,21:39:00
018,21:51:00
21,21:59:00
1,22:11:00
23,22:19:00
013,22:31:00
012,22:39:00
26,22:51:00
25,22:59:00
4,23:19:00
28,23:39:00
30,23:59:00
