brygada,czas
8,05:16:00
11,05:46:00
1,06:12:00
2,06:28:00
3,06:43:00
4,06:58:00
5,07:13:00
6,07:30:00
7,07:46:00
8,08:05:00
9,08:20:00
10,08:35:00
11,08:50:00
12,09:04:00
1,09:19:00
2,09:30:00
3,09:45:00
4,10:00:00
5,10:15:00
6,10:30:00
7,10:45:00
8,11:00:00
9,11:15:00
10,11:30:00
11,11:45:00
12,12:00:00
1,12:15:00
2,12:30:00
3,12:45:00
4,13:00:00
5,13:15:00
6,13:30:00
7,13:45:00
8,14:00:00
9,14:15:00
10,14:29:00
11,14:45:00
12,15:00:00
1,15:16:00
2,15:32:00
3,15:47:00
4,16:02:00
5,16:17:00
6,16:32:00
7,16:47:00
8,17:02:00
9,17:17:00
10,17:32:00
11,17:47:00
12,18:02:00
1,18:17:00
2,18:32:00
3,18:47:00
4,19:02:00
5,19:16:00
6,19:30:00
7,19:45:00
9,20:05:00
10,20:25:00
12,20:45:00
1,21:04:00
2,21:22:00
3,21:41:00
5,22:01:00
7,22:21:00
9,22:46:00
12,23:16:00
