brygada,czas
1,04:18:00
02,05:28:00
1,06:10:00
1,06:38:00
02,07:20:00
02,07:39:00
1,08:30:00
1,08:58:00
02,09:41:00
02,10:08:00
1,11:01:00
1,11:28:00
1,13:23:00
1,13:42:00
02,14:33:00
02,14:52:00
1,15:46:00
1,16:02:00
02,16:56:00
02,17:22:00
1,18:05:00
1,19:05:00
02,19:15:00
1,21:07:00
1,21:35:00
1,23:26:00
