brygada,czas
409,05:06:00
333,05:26:00
705,05:46:00
411,06:05:00
706,06:21:00
400,06:36:00
401,06:49:00
700,07:01:00
403,07:11:00
701,07:22:00
404,07:30:00
702,07:40:00
703,07:50:00
405,08:00:00
406,08:10:00
407,08:20:00
408,08:30:00
704,08:40:00
409,08:50:00
333,09:00:00
334,09:10:00
410,09:24:00
411,09:39:00
707,09:54:00
412,10:09:00
400,10:24:00
401,10:39:00
402,10:54:00
403,11:09:00
404,11:24:00
405,11:39:00
406,11:54:00
407,12:09:00
408,12:24:00
409,12:39:00
333,12:54:00
334,13:09:00
410,13:24:00
411,13:39:00
412,13:54:00
400,14:09:00
401,14:24:00
701,14:38:00
402,14:48:00
403,14:57:00
702,15:07:00
404,15:17:00
405,15:27:00
703,15:37:00
406,15:47:00
407,15:57:00
704,16:07:00
408,16:17:00
706,16:27:00
705,16:37:00
409,16:47:00
333,16:57:00
334,17:07:00
707,17:17:00
708,17:27:00
410,17:37:00
411,17:47:00
412,17:57:00
400,18:07:00
700,18:17:00
401,18:27:00
701,18:37:00
402,18:47:00
403,18:59:00
404,19:09:00
405,19:20:00
703,19:30:00
406,19:40:00
407,19:55:00
704,20:10:00
408,20:25:00
409,20:40:00
333,20:55:00
334,21:12:00
412,21:27:00
400,21:42:00
401,21:57:00
402,22:12:00
405,22:36:00
407,23:06:00
408,23:36:00
