brygada,czas
1,05:12:00
5,05:42:00
010,06:02:00
6,06:19:00
7,06:35:00
012,06:50:00
8,07:05:00
9,07:20:00
011,07:33:00
1,07:49:00
2,08:04:00
3,08:19:00
4,08:34:00
5,08:50:00
010,09:07:00
6,09:27:00
7,09:47:00
8,10:07:00
9,10:27:00
1,10:47:00
2,11:07:00
3,11:27:00
4,11:47:00
5,12:07:00
6,12:27:00
7,12:47:00
8,13:07:00
9,13:27:00
1,13:46:00
2,14:01:00
012,14:16:00
3,14:31:00
4,14:46:00
5,15:01:00
011,15:18:00
6,15:34:00
7,15:49:00
8,16:04:00
010,16:19:00
9,16:34:00
1,16:49:00
2,17:04:00
012,17:19:00
3,17:34:00
4,17:49:00
5,18:04:00
011,18:19:00
6,18:34:00
7,18:52:00
8,19:09:00
010,19:28:00
9,19:48:00
1,20:08:00
2,20:28:00
3,20:48:00
4,21:12:00
6,21:42:00
8,22:12:00
9,22:42:00
2,23:12:00
3,23:42:00
