brygada,czas
1,05:52:00
2,06:12:00
03,06:32:00
1,06:42:00
03,06:52:00
1,07:03:00
03,07:13:00
1,07:23:00
2,07:33:00
1,07:43:00
2,07:53:00
1,08:03:00
2,08:13:00
1,08:23:00
2,08:32:00
1,08:42:00
2,09:01:00
1,09:12:00
1,09:27:00
1,09:42:00
1,09:57:00
1,10:12:00
1,10:27:00
1,10:42:00
1,10:57:00
1,11:12:00
1,11:27:00
1,11:42:00
1,11:57:00
1,12:12:00
1,12:27:00
1,12:42:00
1,12:57:00
1,13:12:00
1,13:27:00
1,13:42:00
1,13:57:00
1,14:12:00
03,14:27:00
1,14:42:00
2,14:57:00
03,15:12:00
1,15:27:00
03,15:42:00
2,15:57:00
03,16:12:00
1,16:27:00
03,16:42:00
2,16:57:00
03,17:12:00
1,17:27:00
03,17:42:00
2,17:57:00
03,18:12:00
1,18:27:00
03,18:42:00
2,18:57:00
1,19:12:00
2,19:27:00
1,19:42:00
2,19:57:00
1,20:12:00
2,20:27:00
1,20:42:00
2,20:57:00
1,21:12:00
