brygada,czas
013,04:57:00
3,05:07:00
014,05:27:00
5,05:45:00
7,06:04:00
8,06:15:00
016,06:27:00
10,06:40:00
017,06:53:00
12,07:04:00
1,07:12:00
2,07:20:00
013,07:28:00
3,07:36:00
4,07:44:00
014,07:52:00
5,08:00:00
6,08:08:00
7,08:16:00
015,08:24:00
8,08:32:00
9,08:40:00
016,08:48:00
10,08:56:00
11,09:04:00
017,09:11:00
12,09:20:00
1,09:28:00
2,09:40:00
3,09:52:00
4,10:04:00
5,10:16:00
6,10:28:00
7,10:40:00
8,10:52:00
9,11:04:00
10,11:16:00
11,11:28:00
12,11:40:00
1,11:52:00
2,12:04:00
3,12:16:00
4,12:28:00
5,12:40:00
6,12:52:00
7,13:04:00
8,13:16:00
9,13:28:00
10,13:40:00
11,13:52:00
12,14:04:00
1,14:17:00
2,14:29:00
3,14:41:00
013,14:46:00
4,14:53:00
5,15:04:00
6,15:12:00
014,15:20:00
7,15:28:00
8,15:36:00
015,15:44:00
9,15:52:00
10,16:00:00
11,16:08:00
016,16:16:00
12,16:24:00
1,16:32:00
017,16:40:00
2,16:48:00
3,16:56:00
013,17:04:00
4,17:12:00
5,17:20:00
6,17:28:00
014,17:36:00
7,17:44:00
8,17:52:00
015,18:00:00
9,18:08:00
10,18:15:00
11,18:23:00
016,18:32:00
12,18:40:00
1,18:52:00
017,18:58:00
2,19:04:00
3,19:16:00
4,19:28:00
5,19:40:00
6,19:52:00
7,20:04:00
8,20:15:00
9,20:29:00
10,20:37:00
11,20:47:00
12,21:07:00
1,21:17:00
2,21:27:00
3,21:47:00
5,22:07:00
7,22:27:00
8,22:48:00
9,23:09:00
12,23:29:00
