brygada,czas
011,04:38:00
08,05:08:00
4,05:19:00
5,05:31:00
6,05:43:00
09,05:56:00
7,06:08:00
011,06:20:00
1,06:31:00
2,06:41:00
3,06:51:00
08,07:01:00
4,07:11:00
5,07:21:00
6,07:31:00
09,07:41:00
010,07:51:00
7,08:01:00
011,08:11:00
1,08:21:00
2,08:31:00
3,08:41:00
08,08:51:00
4,09:01:00
5,09:11:00
6,09:21:00
010,09:34:00
7,09:49:00
1,10:04:00
2,10:19:00
3,10:34:00
4,10:49:00
5,11:04:00
6,11:19:00
7,11:34:00
1,11:49:00
2,12:04:00
3,12:19:00
4,12:34:00
5,12:49:00
6,13:04:00
7,13:19:00
1,13:34:00
2,13:47:00
3,14:01:00
4,14:11:00
5,14:21:00
09,14:31:00
6,14:41:00
08,14:51:00
7,15:01:00
1,15:11:00
2,15:21:00
010,15:31:00
3,15:41:00
4,15:51:00
5,16:01:00
09,16:11:00
6,16:21:00
08,16:31:00
7,16:41:00
1,16:51:00
2,17:01:00
010,17:11:00
3,17:21:00
4,17:31:00
5,17:41:00
09,17:51:00
6,18:01:00
08,18:12:00
7,18:24:00
1,18:36:00
2,18:51:00
010,19:06:00
3,19:21:00
4,19:36:00
5,19:51:00
6,20:06:00
7,20:21:00
1,20:36:00
2,20:51:00
010,21:05:00
3,21:20:00
5,21:38:00
6,21:58:00
7,22:18:00
010,22:38:00
3,23:08:00
7,23:38:00
