brygada,czas
6,05:07:00
9,05:27:00
1,05:47:00
3,06:06:00
4,06:25:00
010,06:39:00
5,06:51:00
6,07:03:00
7,07:16:00
8,07:28:00
011,07:41:00
9,07:54:00
1,08:06:00
2,08:18:00
3,08:32:00
4,08:47:00
5,09:02:00
6,09:15:00
7,09:29:00
8,09:44:00
9,09:59:00
1,10:14:00
2,10:29:00
3,10:44:00
4,10:59:00
5,11:14:00
6,11:29:00
7,11:44:00
8,11:59:00
9,12:14:00
1,12:29:00
2,12:44:00
3,12:59:00
4,13:14:00
5,13:29:00
6,13:44:00
7,13:59:00
8,14:14:00
9,14:29:00
1,14:43:00
010,14:55:00
2,15:07:00
3,15:19:00
4,15:31:00
5,15:43:00
011,15:55:00
6,16:07:00
7,16:19:00
8,16:31:00
9,16:43:00
1,16:55:00
010,17:07:00
2,17:19:00
3,17:31:00
4,17:44:00
5,17:59:00
011,18:14:00
6,18:29:00
7,18:44:00
9,18:59:00
1,19:13:00
010,19:28:00
2,19:43:00
3,19:58:00
4,20:13:00
5,20:28:00
011,20:43:00
6,20:58:00
7,21:13:00
9,21:27:00
1,21:42:00
2,22:07:00
4,22:37:00
6,23:07:00
7,23:37:00
