brygada,czas
015,05:13:00
017,05:29:00
493,05:41:00
018,05:53:00
019,06:05:00
1,06:15:00
3,06:25:00
494,06:36:00
6,06:46:00
013,06:54:00
495,07:02:00
8,07:10:00
015,07:19:00
9,07:27:00
017,07:37:00
10,07:47:00
11,07:55:00
018,08:05:00
12,08:16:00
019,08:26:00
1,08:36:00
2,08:46:00
3,08:56:00
4,09:06:00
494,09:15:00
6,09:25:00
013,09:36:00
495,09:46:00
8,09:58:00
9,10:10:00
10,10:22:00
11,10:34:00
12,10:46:00
1,10:58:00
2,11:10:00
3,11:22:00
4,11:34:00
494,11:46:00
6,11:58:00
495,12:10:00
8,12:22:00
9,12:34:00
10,12:46:00
11,12:58:00
12,13:10:00
1,13:22:00
2,13:34:00
3,13:46:00
4,13:58:00
494,14:08:00
6,14:19:00
495,14:29:00
8,14:41:00
015,14:51:00
9,14:59:00
10,15:09:00
017,15:18:00
11,15:27:00
018,15:35:00
12,15:44:00
019,15:52:00
1,16:00:00
014,16:08:00
2,16:16:00
3,16:24:00
4,16:32:00
494,16:40:00
6,16:48:00
495,16:56:00
8,17:04:00
015,17:12:00
9,17:20:00
10,17:28:00
016,17:36:00
017,17:44:00
11,17:53:00
018,18:03:00
12,18:13:00
019,18:23:00
1,18:34:00
014,18:44:00
2,18:54:00
3,19:04:00
4,19:15:00
494,19:27:00
6,19:37:00
495,19:50:00
8,20:05:00
10,20:18:00
016,20:32:00
11,20:47:00
12,21:02:00
1,21:17:00
2,21:32:00
3,21:47:00
4,22:02:00
494,22:18:00
10,22:38:00
11,22:58:00
12,23:18:00
2,23:43:00
