brygada,czas
4,04:57:00
014,05:17:00
7,05:37:00
015,05:57:00
10,06:16:00
11,06:28:00
1,06:41:00
2,06:53:00
3,07:01:00
013,07:10:00
4,07:18:00
5,07:26:00
014,07:34:00
6,07:42:00
7,07:50:00
8,07:58:00
015,08:06:00
9,08:14:00
10,08:22:00
016,08:30:00
11,08:38:00
12,08:46:00
1,08:54:00
2,09:05:00
3,09:16:00
013,09:20:00
4,09:28:00
5,09:40:00
6,09:52:00
7,10:04:00
8,10:16:00
9,10:28:00
10,10:40:00
11,10:52:00
12,11:04:00
1,11:16:00
2,11:28:00
3,11:40:00
4,11:52:00
5,12:04:00
6,12:16:00
7,12:28:00
8,12:40:00
9,12:52:00
10,13:04:00
11,13:16:00
12,13:28:00
1,13:40:00
2,13:52:00
3,14:04:00
4,14:17:00
5,14:29:00
6,14:41:00
7,14:53:00
8,15:02:00
9,15:10:00
014,15:18:00
10,15:26:00
11,15:34:00
12,15:42:00
1,15:50:00
2,15:58:00
015,16:06:00
3,16:14:00
4,16:22:00
016,16:30:00
5,16:38:00
6,16:46:00
013,16:54:00
7,17:02:00
8,17:10:00
9,17:18:00
014,17:26:00
10,17:34:00
11,17:42:00
12,17:50:00
1,17:58:00
2,18:06:00
015,18:16:00
3,18:28:00
016,18:40:00
5,18:52:00
013,19:04:00
7,19:16:00
8,19:28:00
014,19:40:00
10,19:52:00
12,20:04:00
1,20:17:00
015,20:37:00
3,20:48:00
016,20:57:00
5,21:17:00
013,21:26:00
7,21:37:00
014,21:57:00
12,22:17:00
1,22:38:00
015,23:00:00
016,23:20:00
