brygada,czas
433,04:58:00
015,05:28:00
7,05:48:00
10,06:03:00
11,06:19:00
13,06:35:00
737,06:50:00
1,07:05:00
2,07:16:00
433,07:26:00
4,07:38:00
5,07:49:00
6,08:01:00
015,08:11:00
7,08:21:00
438,08:31:00
9,08:41:00
10,08:51:00
016,09:01:00
11,09:14:00
12,09:26:00
13,09:38:00
14,09:50:00
1,10:02:00
2,10:14:00
433,10:26:00
4,10:38:00
5,10:50:00
6,11:02:00
7,11:14:00
438,11:26:00
9,11:38:00
10,11:50:00
11,12:02:00
12,12:14:00
13,12:26:00
14,12:38:00
1,12:50:00
2,13:02:00
433,13:14:00
4,13:26:00
5,13:38:00
6,13:50:00
7,14:02:00
438,14:14:00
9,14:25:00
017,14:35:00
10,14:45:00
11,14:55:00
12,15:04:00
13,15:14:00
14,15:24:00
1,15:34:00
015,15:44:00
2,15:54:00
433,16:04:00
4,16:14:00
5,16:24:00
6,16:34:00
016,16:45:00
7,16:57:00
438,17:09:00
9,17:21:00
017,17:33:00
10,17:45:00
11,17:57:00
12,18:09:00
13,18:21:00
14,18:33:00
1,18:45:00
015,19:00:00
2,19:13:00
4,19:28:00
5,19:43:00
6,19:58:00
016,20:13:00
438,20:28:00
9,20:43:00
10,20:58:00
12,21:13:00
13,21:28:00
14,21:43:00
015,21:58:00
2,22:13:00
4,22:28:00
016,22:43:00
9,22:58:00
12,23:28:00
