brygada,czas
3,05:06:00
014,05:13:00
5,05:26:00
7,05:44:00
015,05:57:00
9,06:08:00
016,06:22:00
11,06:33:00
12,06:41:00
1,06:49:00
2,06:57:00
013,07:05:00
3,07:13:00
4,07:21:00
014,07:29:00
5,07:37:00
6,07:45:00
7,07:53:00
8,08:01:00
015,08:09:00
9,08:17:00
10,08:25:00
016,08:33:00
11,08:41:00
12,08:49:00
1,08:57:00
2,09:08:00
3,09:20:00
4,09:32:00
5,09:44:00
6,09:56:00
7,10:08:00
8,10:20:00
9,10:32:00
10,10:44:00
11,10:56:00
12,11:08:00
1,11:20:00
2,11:32:00
3,11:44:00
4,11:56:00
5,12:08:00
6,12:20:00
7,12:32:00
8,12:44:00
9,12:56:00
10,13:08:00
11,13:20:00
12,13:32:00
1,13:44:00
2,13:56:00
3,14:09:00
013,14:16:00
4,14:21:00
5,14:33:00
6,14:41:00
7,14:49:00
014,14:57:00
8,15:05:00
9,15:13:00
015,15:21:00
10,15:29:00
11,15:37:00
016,15:45:00
12,15:53:00
1,16:01:00
2,16:09:00
3,16:17:00
013,16:25:00
4,16:33:00
5,16:41:00
6,16:49:00
7,16:57:00
014,17:05:00
8,17:13:00
9,17:21:00
015,17:29:00
10,17:37:00
11,17:45:00
016,17:53:00
12,18:01:00
1,18:08:00
2,18:20:00
013,18:32:00
4,18:44:00
6,18:56:00
7,19:08:00
014,19:20:00
8,19:32:00
015,19:44:00
10,19:56:00
016,20:09:00
12,20:17:00
1,20:26:00
2,20:46:00
4,21:06:00
7,21:26:00
014,21:46:00
015,22:06:00
016,22:27:00
1,22:47:00
