brygada,czas
409,05:10:00
333,05:30:00
705,05:50:00
411,06:10:00
706,06:26:00
400,06:41:00
401,06:54:00
700,07:07:00
403,07:17:00
701,07:28:00
404,07:37:00
702,07:47:00
703,07:57:00
405,08:07:00
406,08:17:00
407,08:27:00
408,08:37:00
704,08:47:00
409,08:57:00
333,09:07:00
334,09:17:00
410,09:31:00
411,09:46:00
707,10:01:00
412,10:16:00
400,10:31:00
401,10:46:00
402,11:01:00
403,11:16:00
404,11:31:00
405,11:46:00
406,12:01:00
407,12:16:00
408,12:31:00
409,12:46:00
333,13:01:00
334,13:16:00
410,13:31:00
411,13:46:00
412,14:01:00
400,14:16:00
401,14:31:00
701,14:45:00
402,14:55:00
403,15:04:00
702,15:14:00
404,15:24:00
405,15:34:00
703,15:44:00
406,15:54:00
407,16:04:00
704,16:14:00
408,16:24:00
706,16:34:00
705,16:44:00
409,16:54:00
333,17:04:00
334,17:14:00
707,17:24:00
708,17:34:00
410,17:44:00
411,17:54:00
412,18:04:00
400,18:14:00
700,18:24:00
401,18:34:00
701,18:44:00
402,18:54:00
403,19:05:00
404,19:15:00
405,19:26:00
703,19:36:00
406,19:46:00
407,20:01:00
704,20:16:00
408,20:31:00
409,20:46:00
333,21:01:00
334,21:16:00
412,21:31:00
400,21:46:00
401,22:01:00
402,22:16:00
405,22:40:00
407,23:10:00
408,23:40:00
