brygada,czas
014,04:59:00
3,05:14:00
2,05:29:00
012,05:44:00
7,05:53:00
8,06:03:00
013,06:13:00
9,06:23:00
1,06:32:00
6,06:42:00
014,06:52:00
3,07:02:00
011,07:12:00
2,07:22:00
5,07:32:00
012,07:42:00
4,07:52:00
7,08:02:00
013,08:12:00
015,08:22:00
9,08:32:00
6,08:42:00
8,08:52:00
10,09:04:00
011,09:14:00
1,09:29:00
2,09:44:00
3,09:59:00
4,10:14:00
5,10:29:00
6,10:44:00
7,10:59:00
8,11:14:00
9,11:29:00
2,11:44:00
10,11:59:00
4,12:14:00
1,12:29:00
6,12:44:00
3,12:59:00
8,13:14:00
5,13:29:00
2,13:44:00
7,13:59:00
4,14:14:00
9,14:24:00
012,14:34:00
6,14:44:00
013,14:54:00
10,15:04:00
014,15:14:00
8,15:24:00
1,15:34:00
016,15:44:00
2,15:54:00
3,16:04:00
4,16:14:00
9,16:24:00
5,16:34:00
6,16:44:00
013,16:54:00
7,17:04:00
014,17:14:00
8,17:24:00
012,17:34:00
016,17:44:00
2,17:54:00
10,18:04:00
4,18:14:00
9,18:29:00
1,18:44:00
6,18:59:00
3,19:14:00
8,19:28:00
5,19:43:00
016,19:58:00
7,20:13:00
2,20:28:00
1,20:43:00
10,20:58:00
3,21:13:00
9,21:28:00
5,21:43:00
6,21:59:00
7,22:19:00
1,22:49:00
016,23:19:00
