brygada,czas
4,04:48:00
014,05:08:00
7,05:28:00
015,05:48:00
10,06:07:00
11,06:19:00
1,06:31:00
2,06:43:00
3,06:51:00
013,07:00:00
4,07:08:00
5,07:16:00
014,07:24:00
6,07:32:00
7,07:40:00
8,07:48:00
015,07:56:00
9,08:04:00
10,08:12:00
016,08:20:00
11,08:28:00
12,08:36:00
1,08:44:00
2,08:55:00
3,09:07:00
013,09:11:00
4,09:19:00
5,09:31:00
6,09:43:00
7,09:55:00
8,10:07:00
9,10:19:00
10,10:31:00
11,10:43:00
12,10:55:00
1,11:07:00
2,11:19:00
3,11:31:00
4,11:43:00
5,11:55:00
6,12:07:00
7,12:19:00
8,12:31:00
9,12:43:00
10,12:55:00
11,13:07:00
12,13:19:00
1,13:31:00
2,13:43:00
3,13:55:00
4,14:07:00
5,14:19:00
6,14:31:00
7,14:43:00
8,14:52:00
9,15:00:00
014,15:08:00
10,15:16:00
11,15:24:00
12,15:32:00
1,15:40:00
2,15:48:00
015,15:56:00
3,16:04:00
4,16:12:00
016,16:20:00
5,16:28:00
6,16:36:00
013,16:44:00
7,16:52:00
8,17:00:00
9,17:08:00
014,17:16:00
10,17:24:00
11,17:32:00
12,17:40:00
1,17:48:00
2,17:56:00
015,18:07:00
3,18:19:00
016,18:31:00
5,18:43:00
013,18:55:00
7,19:07:00
8,19:19:00
014,19:31:00
10,19:43:00
12,19:55:00
1,20:08:00
015,20:28:00
3,20:39:00
016,20:48:00
5,21:08:00
013,21:17:00
7,21:28:00
014,21:48:00
12,22:08:00
1,22:29:00
015,22:51:00
016,23:11:00
