brygada,czas
5,04:50:00
6,05:02:00
016,05:10:00
26,05:22:00
018,05:30:00
8,05:38:00
29,05:46:00
10,05:52:00
11,05:58:00
020,06:04:00
2,06:10:00
1,06:16:00
012,06:22:00
3,06:28:00
014,06:34:00
22,06:40:00
23,06:46:00
5,06:50:00
24,06:54:00
6,06:58:00
25,07:02:00
015,07:06:00
7,07:10:00
26,07:14:00
016,07:18:00
8,07:22:00
27,07:26:00
017,07:30:00
9,07:34:00
28,07:38:00
018,07:42:00
10,07:46:00
29,07:50:00
020,07:54:00
11,07:58:00
1,08:02:00
019,08:06:00
2,08:10:00
30,08:14:00
012,08:18:00
21,08:22:00
3,08:26:00
013,08:30:00
014,08:34:00
22,08:38:00
4,08:42:00
23,08:46:00
5,08:50:00
24,08:54:00
6,08:58:00
25,09:04:00
015,09:06:00
7,09:10:00
26,09:16:00
016,09:18:00
8,09:22:00
27,09:28:00
9,09:34:00
28,09:40:00
10,09:46:00
29,09:52:00
11,09:58:00
30,10:04:00
1,10:10:00
21,10:16:00
2,10:22:00
22,10:28:00
3,10:34:00
23,10:40:00
4,10:46:00
24,10:52:00
5,10:58:00
25,11:04:00
6,11:10:00
26,11:16:00
7,11:22:00
27,11:28:00
8,11:34:00
28,11:40:00
9,11:46:00
29,11:52:00
10,11:58:00
30,12:04:00
11,12:10:00
21,12:16:00
1,12:22:00
22,12:28:00
2,12:34:00
23,12:40:00
3,12:46:00
24,12:52:00
4,12:58:00
25,13:04:00
5,13:10:00
26,13:16:00
6,13:22:00
27,13:28:00
7,13:34:00
28,13:40:00
8,13:46:00
29,13:52:00
9,13:58:00
30,14:04:00
10,14:10:00
21,14:16:00
11,14:22:00
22,14:28:00
1,14:34:00
23,14:38:00
2,14:42:00
24,14:46:00
012,14:50:00
3,14:54:00
25,14:58:00
013,15:02:00
4,15:06:00
26,15:10:00
014,15:14:00
5,15:18:00
27,15:22:00
6,15:26:00
28,15:30:00
7,15:34:00
29,15:38:00
015,15:42:00
016,15:46:00
8,15:50:00
30,15:54:00
9,15:58:00
21,16:02:00
017,16:06:00
018,16:10:00
10,16:14:00
22,16:18:00
11,16:22:00
23,16:26:00
019,16:30:00
1,16:34:00
020,16:38:00
2,16:42:00
24,16:46:00
012,16:50:00
3,16:54:00
25,16:58:00
013,17:02:00
4,17:06:00
26,17:10:00
014,17:14:00
5,17:18:00
27,17:22:00
6,17:26:00
28,17:30:00
7,17:34:00
29,17:38:00
015,17:42:00
016,17:46:00
8,17:50:00
30,17:54:00
9,17:58:00
21,18:02:00
017,18:06:00
018,18:10:00
10,18:16:00
22,18:19:00
11,18:22:00
23,18:28:00
019,18:30:00
1,18:34:00
020,18:40:00
2,18:42:00
24,18:46:00
012,18:52:00
3,18:54:00
25,18:58:00
013,19:04:00
4,19:10:00
26,19:16:00
5,19:22:00
6,19:28:00
28,19:34:00
8,19:40:00
015,19:46:00
9,19:52:00
30,19:58:00
017,20:04:00
21,20:10:00
10,20:14:00
018,20:22:00
23,20:30:00
11,20:33:00
020,20:39:00
1,20:42:00
012,20:50:00
24,20:53:00
013,21:02:00
25,21:10:00
26,21:22:00
4,21:30:00
8,21:42:00
28,21:50:00
017,22:02:00
30,22:10:00
018,22:22:00
21,22:25:00
1,22:31:00
23,22:52:00
013,23:02:00
012,23:12:00
26,23:22:00
25,23:32:00
4,23:52:00
28,24:12:00
30,24:32:00
