brygada,czas
4,05:27:00
5,05:42:00
319,05:57:00
8,06:12:00
011,06:24:00
1,06:34:00
2,06:44:00
3,06:54:00
09,07:04:00
4,07:14:00
010,07:24:00
5,07:34:00
319,07:44:00
7,07:54:00
8,08:04:00
011,08:14:00
1,08:24:00
2,08:34:00
3,08:44:00
09,08:54:00
4,09:04:00
010,09:12:00
5,09:24:00
319,09:39:00
7,09:54:00
8,10:09:00
1,10:24:00
2,10:39:00
3,10:54:00
4,11:09:00
5,11:24:00
319,11:39:00
7,11:54:00
8,12:09:00
1,12:24:00
2,12:39:00
3,12:54:00
4,13:09:00
5,13:24:00
319,13:39:00
7,13:54:00
8,14:09:00
1,14:24:00
2,14:38:00
3,14:48:00
09,14:58:00
4,15:08:00
5,15:18:00
319,15:28:00
010,15:38:00
7,15:48:00
011,15:58:00
8,16:08:00
012,16:18:00
1,16:28:00
2,16:38:00
3,16:48:00
09,16:58:00
4,17:08:00
5,17:18:00
319,17:28:00
010,17:38:00
7,17:48:00
011,17:58:00
8,18:08:00
012,18:18:00
1,18:28:00
2,18:39:00
3,18:54:00
4,19:09:00
5,19:24:00
319,19:38:00
7,19:53:00
8,20:08:00
1,20:23:00
2,20:38:00
3,20:53:00
4,21:08:00
5,21:23:00
319,21:38:00
7,22:00:00
3,22:30:00
207,23:00:00
