brygada,czas
7,05:47:00
1,06:08:00
2,06:28:00
3,06:49:00
4,07:09:00
5,07:29:00
6,07:49:00
7,08:08:00
1,08:28:00
2,08:48:00
3,09:08:00
4,09:28:00
5,09:48:00
6,10:08:00
7,10:28:00
1,10:48:00
2,11:08:00
3,11:28:00
4,11:48:00
5,12:08:00
6,12:28:00
7,12:48:00
1,13:08:00
2,13:28:00
3,13:48:00
4,14:08:00
5,14:28:00
6,14:48:00
012,14:57:00
7,15:07:00
09,15:17:00
1,15:27:00
010,15:37:00
2,15:47:00
011,15:57:00
3,16:07:00
012,16:17:00
4,16:27:00
09,16:37:00
5,16:47:00
010,16:57:00
6,17:07:00
011,17:17:00
08,17:27:00
012,17:37:00
7,17:47:00
09,17:57:00
1,18:07:00
010,18:17:00
2,18:27:00
3,18:47:00
4,19:07:00
5,19:25:00
6,19:45:00
08,20:05:00
7,20:25:00
2,20:48:00
4,21:17:00
5,21:47:00
6,22:17:00
7,22:47:00
2,23:17:00
