brygada,czas
013,05:09:00
3,05:39:00
4,05:54:00
5,06:11:00
014,06:29:00
7,06:44:00
015,06:59:00
9,07:14:00
013,07:31:00
11,07:47:00
12,08:05:00
1,08:18:00
2,08:29:00
3,08:39:00
4,08:54:00
5,09:09:00
6,09:24:00
014,09:36:00
7,09:48:00
8,10:03:00
9,10:18:00
432,10:33:00
11,10:48:00
12,11:03:00
1,11:18:00
2,11:33:00
3,11:48:00
4,12:03:00
5,12:18:00
6,12:33:00
7,12:48:00
8,13:03:00
9,13:18:00
432,13:33:00
11,13:48:00
12,14:03:00
1,14:18:00
2,14:33:00
3,14:48:00
4,15:03:00
5,15:18:00
6,15:34:00
7,15:49:00
8,16:04:00
9,16:19:00
432,16:34:00
013,16:49:00
11,17:04:00
12,17:19:00
1,17:34:00
2,17:49:00
3,18:04:00
4,18:19:00
5,18:34:00
6,18:49:00
7,19:04:00
8,19:18:00
9,19:32:00
432,19:46:00
11,20:04:00
12,20:24:00
1,20:44:00
3,21:03:00
4,21:22:00
6,21:39:00
7,21:59:00
8,22:19:00
11,22:39:00
12,22:59:00
1,23:19:00
3,23:39:00
6,24:09:00
