brygada,czas
015,04:58:00
013,05:28:00
1,05:58:00
3,06:14:00
4,06:29:00
5,06:42:00
6,06:57:00
014,07:09:00
7,07:19:00
8,07:29:00
015,07:39:00
9,07:49:00
013,07:59:00
432,08:09:00
11,08:25:00
12,08:42:00
1,08:58:00
2,09:13:00
3,09:28:00
4,09:43:00
5,09:58:00
6,10:13:00
7,10:28:00
8,10:43:00
9,10:58:00
432,11:13:00
11,11:28:00
12,11:43:00
1,11:58:00
2,12:13:00
3,12:28:00
4,12:43:00
5,12:58:00
6,13:13:00
7,13:28:00
8,13:43:00
9,13:58:00
432,14:13:00
11,14:28:00
12,14:42:00
1,14:57:00
2,15:12:00
3,15:27:00
4,15:42:00
5,15:57:00
6,16:12:00
7,16:27:00
8,16:42:00
9,16:57:00
432,17:12:00
013,17:27:00
11,17:42:00
12,17:57:00
1,18:12:00
2,18:27:00
3,18:43:00
4,18:58:00
5,19:13:00
6,19:28:00
7,19:43:00
8,19:58:00
9,20:18:00
11,20:38:00
12,20:58:00
1,21:18:00
3,21:38:00
4,21:58:00
6,22:18:00
7,22:38:00
8,22:58:00
12,23:28:00
1,23:58:00
