brygada,czas
016,05:01:00
12,05:21:00
2,05:41:00
3,05:57:00
014,06:09:00
5,06:21:00
7,06:33:00
8,06:45:00
015,06:53:00
9,07:01:00
10,07:09:00
016,07:17:00
11,07:25:00
12,07:33:00
1,07:41:00
2,07:49:00
013,07:57:00
3,08:05:00
4,08:13:00
014,08:21:00
5,08:29:00
6,08:37:00
7,08:45:00
8,08:56:00
015,09:01:00
9,09:09:00
10,09:20:00
016,09:24:00
11,09:33:00
12,09:45:00
1,09:57:00
2,10:09:00
3,10:21:00
4,10:33:00
5,10:45:00
6,10:57:00
7,11:09:00
8,11:21:00
9,11:33:00
10,11:45:00
11,11:57:00
12,12:09:00
1,12:21:00
2,12:33:00
3,12:45:00
4,12:57:00
5,13:09:00
6,13:21:00
7,13:33:00
8,13:45:00
9,13:57:00
10,14:09:00
11,14:21:00
12,14:33:00
1,14:45:00
2,14:53:00
3,15:01:00
013,15:09:00
4,15:17:00
5,15:25:00
6,15:33:00
7,15:41:00
014,15:49:00
8,15:57:00
9,16:05:00
015,16:13:00
10,16:21:00
11,16:29:00
016,16:37:00
12,16:45:00
1,16:53:00
2,17:01:00
3,17:09:00
013,17:17:00
4,17:25:00
5,17:33:00
6,17:41:00
7,17:49:00
014,17:57:00
8,18:08:00
9,18:13:00
015,18:21:00
10,18:32:00
11,18:36:00
016,18:45:00
12,18:57:00
1,19:09:00
2,19:21:00
013,19:33:00
4,19:45:00
6,19:54:00
7,20:02:00
014,20:21:00
8,20:27:00
015,20:41:00
10,20:54:00
016,21:01:00
1,21:21:00
2,21:41:00
4,22:01:00
7,22:22:00
014,22:42:00
015,23:02:00
016,23:22:00
1,23:42:00
