brygada,czas
018,04:22:00
028,04:32:00
6,04:42:00
019,04:52:00
020,05:00:00
8,05:08:00
021,05:15:00
10,05:22:00
12,05:30:00
023,05:37:00
14,05:43:00
024,05:48:00
025,05:54:00
026,06:00:00
1,06:06:00
017,06:12:00
2,06:18:00
027,06:25:00
018,06:30:00
3,06:36:00
4,06:41:00
028,06:46:00
5,06:51:00
6,06:56:00
7,07:02:00
019,07:08:00
020,07:14:00
8,07:20:00
021,07:25:00
9,07:30:00
022,07:35:00
10,07:40:00
11,07:45:00
12,07:50:00
13,07:55:00
023,08:00:00
14,08:05:00
024,08:11:00
15,08:16:00
025,08:23:00
026,08:28:00
16,08:33:00
1,08:38:00
017,08:43:00
2,08:50:00
027,08:57:00
018,09:04:00
3,09:09:00
4,09:16:00
028,09:24:00
5,09:30:00
6,09:37:00
7,09:44:00
019,09:52:00
020,10:00:00
8,10:07:00
021,10:15:00
9,10:22:00
10,10:30:00
11,10:38:00
12,10:45:00
13,10:53:00
14,11:00:00
15,11:09:00
025,11:19:00
16,11:29:00
1,11:39:00
2,11:49:00
3,11:59:00
4,12:09:00
5,12:19:00
6,12:29:00
7,12:39:00
8,12:49:00
9,12:59:00
10,13:09:00
11,13:19:00
12,13:29:00
13,13:39:00
14,13:49:00
15,13:59:00
16,14:09:00
1,14:18:00
2,14:26:00
3,14:34:00
024,14:42:00
4,14:50:00
5,14:58:00
6,15:07:00
018,15:16:00
7,15:24:00
8,15:31:00
9,15:39:00
019,15:47:00
10,15:55:00
11,16:03:00
12,16:11:00
020,16:19:00
13,16:27:00
021,16:34:00
14,16:42:00
022,16:50:00
15,16:57:00
16,17:04:00
1,17:11:00
027,17:18:00
2,17:25:00
3,17:33:00
024,17:41:00
4,17:49:00
5,17:57:00
6,18:05:00
018,18:13:00
7,18:20:00
8,18:28:00
9,18:36:00
019,18:44:00
10,18:52:00
11,19:00:00
12,19:07:00
020,19:14:00
13,19:22:00
021,19:30:00
14,19:38:00
022,19:46:00
15,19:54:00
16,20:02:00
1,20:10:00
027,20:18:00
3,20:27:00
4,20:37:00
5,20:48:00
7,21:00:00
8,21:10:00
9,21:20:00
11,21:30:00
12,21:40:00
13,21:52:00
14,22:07:00
15,22:22:00
1,22:37:00
3,22:52:00
4,23:07:00
5,23:22:00
7,23:37:00
9,23:52:00
12,24:07:00
14,24:22:00
