brygada,czas
014,04:51:00
7,05:01:00
015,05:21:00
10,05:41:00
11,05:51:00
1,06:01:00
2,06:11:00
3,06:21:00
013,06:33:00
4,06:45:00
5,06:52:00
014,06:58:00
6,07:05:00
7,07:12:00
8,07:26:00
015,07:37:00
9,07:45:00
10,07:53:00
016,08:01:00
11,08:09:00
12,08:17:00
1,08:25:00
2,08:33:00
3,08:41:00
013,08:49:00
4,08:57:00
5,09:05:00
014,09:13:00
6,09:21:00
7,09:29:00
8,09:37:00
9,09:47:00
10,09:59:00
11,10:11:00
12,10:23:00
1,10:35:00
2,10:47:00
3,10:59:00
4,11:11:00
5,11:23:00
6,11:35:00
7,11:47:00
8,11:59:00
9,12:11:00
10,12:23:00
11,12:35:00
12,12:47:00
1,12:59:00
2,13:11:00
3,13:23:00
4,13:35:00
5,13:47:00
6,13:59:00
7,14:11:00
8,14:23:00
9,14:36:00
014,14:43:00
10,14:48:00
11,15:02:00
12,15:13:00
1,15:21:00
2,15:29:00
015,15:37:00
3,15:45:00
4,15:53:00
016,16:01:00
5,16:09:00
6,16:17:00
013,16:25:00
7,16:33:00
8,16:41:00
9,16:49:00
014,16:57:00
10,17:05:00
11,17:13:00
12,17:21:00
1,17:29:00
2,17:37:00
015,17:45:00
3,17:53:00
4,18:01:00
016,18:09:00
5,18:17:00
6,18:25:00
013,18:32:00
7,18:40:00
8,18:47:00
014,18:59:00
10,19:11:00
12,19:23:00
1,19:35:00
2,19:47:00
015,19:59:00
3,20:11:00
016,20:22:00
5,20:34:00
013,20:45:00
7,21:01:00
014,21:21:00
12,21:41:00
1,22:01:00
015,22:21:00
016,22:41:00
5,23:01:00
7,23:21:00
