brygada,czas
1,04:14:00
3,04:44:00
5,05:14:00
399,05:34:00
1,05:52:00
2,06:10:00
3,06:30:00
4,06:50:00
5,07:09:00
399,07:29:00
1,07:50:00
2,08:10:00
3,08:30:00
4,08:50:00
5,09:08:00
399,09:28:00
1,09:48:00
2,10:08:00
3,10:28:00
4,10:48:00
5,11:08:00
399,11:28:00
1,11:48:00
2,12:08:00
3,12:28:00
4,12:48:00
5,13:08:00
399,13:28:00
1,13:48:00
2,14:09:00
3,14:29:00
4,14:49:00
5,15:11:00
399,15:31:00
1,15:51:00
2,16:11:00
3,16:32:00
4,16:52:00
5,17:12:00
399,17:32:00
1,17:52:00
2,18:12:00
3,18:31:00
4,18:51:00
5,19:09:00
399,19:29:00
1,19:49:00
2,20:09:00
3,20:29:00
4,20:51:00
5,21:13:00
399,21:43:00
2,22:14:00
3,22:44:00
5,23:14:00
2,23:44:00
