brygada,czas
1,05:12:00
3,05:32:00
4,05:47:00
5,05:59:00
011,06:11:00
6,06:22:00
7,06:33:00
8,06:46:00
012,06:56:00
9,07:07:00
10,07:17:00
013,07:27:00
1,07:41:00
2,07:52:00
3,08:03:00
4,08:13:00
5,08:26:00
011,08:41:00
6,08:53:00
7,09:08:00
8,09:19:00
012,09:32:00
9,09:47:00
10,10:02:00
1,10:17:00
2,10:32:00
3,10:47:00
4,11:02:00
5,11:17:00
6,11:32:00
7,11:47:00
8,12:02:00
9,12:17:00
10,12:32:00
1,12:47:00
2,13:02:00
3,13:17:00
4,13:32:00
5,13:47:00
6,14:02:00
7,14:17:00
8,14:32:00
9,14:47:00
10,15:02:00
1,15:20:00
2,15:33:00
012,15:48:00
3,16:03:00
4,16:18:00
5,16:33:00
6,16:48:00
7,17:03:00
8,17:18:00
9,17:33:00
10,17:48:00
1,18:03:00
2,18:18:00
012,18:33:00
3,18:48:00
4,19:02:00
5,19:15:00
6,19:30:00
7,19:45:00
8,20:00:00
9,20:14:00
10,20:29:00
1,20:48:00
2,21:03:00
012,21:18:00
3,21:33:00
5,21:52:00
6,22:12:00
8,22:32:00
206,22:52:00
208,23:13:00
205,23:42:00
