brygada,czas
2,05:15:00
1,05:55:00
03,06:25:00
2,06:55:00
1,07:30:00
03,07:57:00
2,08:42:00
1,09:47:00
2,10:47:00
1,11:47:00
2,12:47:00
1,13:47:00
2,14:37:00
03,15:22:00
1,16:10:00
2,16:42:00
03,17:22:00
1,18:02:00
2,18:42:00
1,19:42:00
2,20:42:00
1,21:42:00
