brygada,czas
3,05:20:00
06,05:45:00
5,06:00:00
2,06:16:00
3,06:31:00
4,06:46:00
06,07:01:00
5,07:17:00
1,07:32:00
2,07:48:00
3,08:03:00
4,08:18:00
06,08:33:00
5,08:48:00
1,09:03:00
2,09:17:00
3,09:32:00
4,09:47:00
06,10:02:00
5,10:17:00
1,10:32:00
2,10:47:00
3,11:02:00
4,11:17:00
5,11:32:00
1,11:47:00
2,12:02:00
3,12:17:00
4,12:32:00
5,12:47:00
1,13:02:00
2,13:17:00
3,13:32:00
4,13:47:00
06,14:02:00
5,14:18:00
1,14:33:00
2,14:48:00
3,15:03:00
4,15:19:00
06,15:34:00
5,15:49:00
1,16:04:00
2,16:20:00
3,16:35:00
4,16:50:00
06,17:05:00
5,17:20:00
1,17:35:00
2,17:50:00
3,18:05:00
4,18:20:00
06,18:35:00
5,18:50:00
1,19:05:00
2,19:17:00
3,19:32:00
4,19:47:00
5,20:02:00
1,20:16:00
2,20:31:00
3,20:46:00
4,21:01:00
5,21:15:00
1,21:30:00
2,21:45:00
3,22:05:00
4,22:25:00
1,22:50:00
3,23:20:00
