brygada,czas
2,05:02:00
4,05:32:00
06,05:52:00
1,06:09:00
2,06:24:00
3,06:40:00
4,06:55:00
5,07:11:00
06,07:26:00
1,07:41:00
2,07:56:00
3,08:11:00
4,08:26:00
5,08:41:00
06,08:56:00
1,09:10:00
2,09:25:00
3,09:40:00
4,09:55:00
5,10:10:00
06,10:25:00
1,10:40:00
2,11:00:00
3,11:20:00
4,11:40:00
5,12:00:00
1,12:20:00
2,12:40:00
3,13:00:00
4,13:20:00
5,13:40:00
1,14:00:00
2,14:20:00
3,14:40:00
4,14:55:00
5,15:10:00
06,15:25:00
1,15:40:00
2,15:55:00
3,16:10:00
4,16:25:00
5,16:40:00
06,16:55:00
1,17:10:00
2,17:25:00
3,17:40:00
4,17:55:00
5,18:10:00
06,18:25:00
1,18:40:00
2,18:55:00
3,19:10:00
4,19:25:00
5,19:40:00
06,19:55:00
1,20:10:00
2,20:25:00
4,20:45:00
5,21:03:00
1,21:32:00
4,22:02:00
5,22:32:00
