brygada,czas
3,05:02:00
1,05:32:00
06,05:47:00
2,06:01:00
4,06:17:00
3,06:32:00
06,06:47:00
5,07:02:00
4,07:17:00
1,07:32:00
06,07:47:00
2,08:02:00
4,08:17:00
3,08:32:00
06,08:47:00
5,09:02:00
4,09:17:00
1,09:32:00
06,09:47:00
2,10:02:00
4,10:17:00
3,10:32:00
5,10:47:00
4,11:02:00
1,11:17:00
5,11:32:00
2,11:47:00
1,12:02:00
3,12:17:00
2,12:32:00
4,12:47:00
3,13:02:00
06,13:17:00
5,13:32:00
4,13:47:00
1,14:02:00
06,14:17:00
2,14:32:00
4,14:47:00
3,15:02:00
06,15:17:00
5,15:32:00
4,15:47:00
1,16:02:00
06,16:17:00
2,16:32:00
4,16:47:00
3,17:02:00
06,17:17:00
5,17:32:00
4,17:47:00
1,18:02:00
06,18:17:00
2,18:32:00
4,18:47:00
3,19:02:00
06,19:17:00
5,19:32:00
4,19:47:00
1,20:02:00
2,20:17:00
4,20:32:00
3,20:47:00
2,21:02:00
5,21:17:00
3,21:32:00
1,21:47:00
5,22:02:00
4,22:32:00
2,23:02:00
3,23:32:00
