brygada,czas
63,05:15:00
069,05:44:00
65,06:05:00
068,06:27:00
66,06:47:00
64,07:07:00
61,07:27:00
62,07:47:00
067,08:07:00
63,08:27:00
069,08:47:00
65,09:17:00
66,09:47:00
64,10:17:00
65,10:47:00
66,11:17:00
64,11:47:00
65,12:17:00
66,12:47:00
64,13:17:00
65,13:47:00
66,14:17:00
64,14:37:00
068,14:57:00
65,15:17:00
66,15:37:00
069,15:57:00
64,16:17:00
068,16:37:00
65,16:57:00
66,17:17:00
069,17:37:00
64,17:57:00
068,18:19:00
65,18:49:00
66,19:19:00
64,19:46:00
65,20:16:00
66,20:46:00
64,21:15:00
65,21:45:00
66,22:15:00
64,22:45:00
65,23:15:00
