brygada,czas
4,04:41:00
1,04:56:00
2,05:11:00
3,05:26:00
4,05:41:00
1,05:56:00
2,06:11:00
3,06:26:00
4,06:41:00
5,06:56:00
1,07:11:00
2,07:26:00
3,07:41:00
4,07:56:00
5,08:11:00
1,08:26:00
2,08:41:00
3,08:56:00
4,09:11:00
5,09:26:00
1,09:41:00
2,09:56:00
3,10:11:00
4,10:26:00
5,10:41:00
1,10:56:00
2,11:11:00
3,11:26:00
4,11:41:00
5,11:56:00
1,12:11:00
2,12:26:00
3,12:41:00
4,12:56:00
5,13:11:00
1,13:26:00
2,13:41:00
3,13:56:00
4,14:11:00
5,14:26:00
1,14:41:00
2,14:56:00
3,15:11:00
4,15:26:00
5,15:41:00
1,15:56:00
2,16:11:00
3,16:26:00
4,16:41:00
5,16:56:00
1,17:11:00
2,17:26:00
3,17:41:00
4,17:56:00
5,18:11:00
1,18:26:00
2,18:41:00
3,18:56:00
4,19:11:00
5,19:26:00
1,19:41:00
2,19:56:00
3,20:11:00
4,20:26:00
5,20:41:00
1,20:56:00
2,21:11:00
3,21:41:00
5,22:11:00
3,22:41:00
5,23:11:00
3,23:41:00
5,24:11:00
