brygada,czas
541,05:19:00
543,05:47:00
544,06:02:00
541,06:19:00
542,06:35:00
545,06:53:00
546,07:09:00
547,07:25:00
548,07:40:00
779,07:55:00
780,08:10:00
543,08:25:00
544,08:40:00
541,08:55:00
542,09:10:00
545,09:23:00
546,09:40:00
547,10:00:00
548,10:20:00
545,10:40:00
546,11:00:00
547,11:20:00
548,11:40:00
545,12:00:00
546,12:20:00
547,12:40:00
548,13:00:00
545,13:20:00
546,13:40:00
547,14:00:00
548,14:20:00
545,14:37:00
546,14:52:00
547,15:07:00
09,15:25:00
548,15:40:00
545,15:55:00
546,16:10:00
547,16:25:00
09,16:40:00
548,16:55:00
545,17:10:00
546,17:25:00
547,17:40:00
09,17:55:00
548,18:10:00
545,18:24:00
546,18:39:00
547,18:54:00
09,19:09:00
548,19:25:00
545,19:45:00
546,20:05:00
547,20:25:00
548,20:45:00
545,21:03:00
546,21:22:00
548,21:42:00
545,22:02:00
546,22:22:00
548,22:49:00
546,23:19:00
548,23:49:00
546,24:19:00
