brygada,czas
541,05:02:00
543,05:30:00
544,05:45:00
541,06:00:00
542,06:15:00
545,06:32:00
546,06:48:00
547,07:03:00
548,07:18:00
779,07:33:00
780,07:48:00
543,08:03:00
544,08:18:00
541,08:33:00
542,08:48:00
545,09:03:00
546,09:20:00
547,09:40:00
548,10:00:00
545,10:20:00
546,10:40:00
547,11:00:00
548,11:20:00
545,11:40:00
546,12:00:00
547,12:20:00
548,12:40:00
545,13:00:00
546,13:20:00
547,13:40:00
548,14:00:00
545,14:17:00
546,14:32:00
547,14:47:00
09,15:02:00
548,15:17:00
545,15:32:00
546,15:47:00
547,16:02:00
09,16:17:00
548,16:32:00
545,16:47:00
546,17:02:00
547,17:17:00
09,17:32:00
548,17:47:00
545,18:02:00
546,18:17:00
547,18:32:00
09,18:47:00
548,19:05:00
545,19:25:00
546,19:45:00
547,20:05:00
548,20:25:00
545,20:45:00
546,21:05:00
548,21:25:00
545,21:45:00
546,22:05:00
548,22:32:00
546,23:02:00
548,23:32:00
546,24:02:00
