brygada,czas
2,05:06:00
4,05:36:00
06,05:56:00
1,06:14:00
2,06:29:00
3,06:46:00
4,07:01:00
5,07:17:00
06,07:32:00
1,07:47:00
2,08:02:00
3,08:17:00
4,08:32:00
5,08:47:00
06,09:02:00
1,09:16:00
2,09:31:00
3,09:46:00
4,10:01:00
5,10:16:00
06,10:31:00
1,10:46:00
2,11:06:00
3,11:26:00
4,11:46:00
5,12:06:00
1,12:26:00
2,12:46:00
3,13:06:00
4,13:26:00
5,13:46:00
1,14:06:00
2,14:26:00
3,14:46:00
4,15:01:00
5,15:16:00
06,15:31:00
1,15:46:00
2,16:01:00
3,16:16:00
4,16:31:00
5,16:46:00
06,17:01:00
1,17:16:00
2,17:31:00
3,17:46:00
4,18:01:00
5,18:16:00
06,18:31:00
1,18:46:00
2,19:01:00
3,19:16:00
4,19:31:00
5,19:46:00
06,20:01:00
1,20:15:00
2,20:30:00
4,20:50:00
5,21:07:00
1,21:36:00
4,22:06:00
5,22:36:00
