brygada,czas
1,05:08:00
03,05:28:00
2,05:48:00
04,06:08:00
1,06:28:00
03,06:43:00
2,06:58:00
04,07:15:00
1,07:30:00
03,07:45:00
2,08:00:00
04,08:15:00
1,08:30:00
03,08:45:00
2,09:00:00
04,09:15:00
1,09:30:00
03,09:50:00
2,10:10:00
1,10:40:00
2,11:10:00
1,11:40:00
2,12:10:00
1,12:40:00
2,13:10:00
1,13:40:00
03,14:10:00
2,14:30:00
04,14:45:00
1,15:00:00
03,15:16:00
2,15:31:00
04,15:46:00
1,16:01:00
03,16:16:00
2,16:31:00
04,16:46:00
1,17:01:00
03,17:16:00
2,17:31:00
04,17:46:00
1,18:01:00
03,18:15:00
2,18:30:00
04,18:45:00
1,19:00:00
03,19:13:00
2,19:28:00
04,19:48:00
1,20:08:00
2,20:38:00
1,21:08:00
2,21:38:00
1,22:08:00
2,22:38:00
1,23:08:00
2,23:38:00
