brygada,czas
1,04:53:00
3,05:12:00
5,05:27:00
452,05:42:00
453,05:57:00
017,06:04:00
015,06:11:00
2,06:19:00
018,06:26:00
7,06:34:00
10,06:41:00
8,06:48:00
1,06:55:00
3,07:03:00
011,07:10:00
4,07:18:00
016,07:26:00
017,07:32:00
5,07:39:00
2,07:45:00
6,07:53:00
013,07:59:00
7,08:06:00
014,08:13:00
8,08:21:00
012,08:28:00
015,08:36:00
018,08:44:00
9,08:51:00
10,09:06:00
1,09:17:00
2,09:33:00
3,09:48:00
4,10:03:00
5,10:18:00
6,10:33:00
7,10:48:00
8,11:03:00
9,11:18:00
10,11:33:00
1,11:48:00
2,12:03:00
3,12:18:00
4,12:33:00
5,12:48:00
6,13:03:00
7,13:18:00
8,13:33:00
9,13:48:00
10,14:03:00
1,14:18:00
2,14:33:00
3,14:48:00
4,15:01:00
5,15:16:00
6,15:31:00
7,15:46:00
011,16:01:00
8,16:16:00
9,16:31:00
10,16:46:00
1,17:01:00
2,17:16:00
3,17:31:00
4,17:46:00
5,18:01:00
6,18:16:00
7,18:32:00
8,18:49:00
9,19:07:00
10,19:22:00
1,19:37:00
2,19:52:00
3,20:07:00
4,20:22:00
5,20:37:00
6,20:52:00
7,21:07:00
8,21:21:00
9,21:36:00
10,21:51:00
2,22:06:00
239,22:21:00
4,22:36:00
237,22:54:00
6,23:24:00
8,23:54:00
