brygada,czas
9,04:54:00
8,05:04:00
13,05:14:00
15,05:25:00
14,05:35:00
026,05:44:00
019,05:54:00
3,06:04:00
4,06:12:00
020,06:15:00
5,06:18:00
021,06:24:00
7,06:30:00
022,06:37:00
9,06:44:00
8,06:51:00
023,06:55:00
11,06:58:00
10,07:02:00
13,07:05:00
12,07:11:00
15,07:17:00
14,07:23:00
17,07:29:00
026,07:33:00
16,07:37:00
1,07:41:00
019,07:45:00
18,07:49:00
3,07:53:00
4,07:57:00
2,08:01:00
020,08:05:00
5,08:09:00
6,08:13:00
021,08:17:00
7,08:21:00
8,08:25:00
022,08:29:00
9,08:33:00
10,08:37:00
023,08:41:00
11,08:45:00
12,08:49:00
13,08:53:00
024,08:57:00
14,09:01:00
15,09:05:00
025,09:09:00
16,09:12:00
17,09:16:00
026,09:20:00
18,09:24:00
1,09:27:00
019,09:30:00
2,09:33:00
3,09:38:00
4,09:44:00
5,09:50:00
6,09:56:00
7,10:02:00
8,10:08:00
9,10:14:00
10,10:20:00
11,10:26:00
12,10:32:00
13,10:38:00
14,10:44:00
15,10:50:00
16,10:56:00
17,11:02:00
18,11:08:00
1,11:14:00
2,11:20:00
3,11:26:00
4,11:32:00
5,11:38:00
6,11:44:00
7,11:50:00
8,11:56:00
9,12:02:00
10,12:08:00
11,12:14:00
12,12:20:00
13,12:26:00
14,12:32:00
15,12:38:00
16,12:44:00
17,12:50:00
18,12:56:00
1,13:02:00
2,13:08:00
3,13:14:00
4,13:20:00
5,13:26:00
6,13:32:00
7,13:38:00
8,13:44:00
9,13:50:00
10,13:56:00
11,14:02:00
12,14:08:00
13,14:15:00
14,14:21:00
15,14:28:00
16,14:35:00
17,14:41:00
026,14:44:00
18,14:47:00
1,14:53:00
2,14:59:00
3,15:05:00
020,15:08:00
4,15:11:00
5,15:17:00
6,15:21:00
7,15:25:00
021,15:29:00
8,15:33:00
9,15:37:00
022,15:41:00
10,15:45:00
11,15:49:00
023,15:53:00
12,15:57:00
14,16:01:00
13,16:05:00
024,16:09:00
16,16:13:00
15,16:17:00
025,16:21:00
18,16:25:00
17,16:29:00
026,16:33:00
2,16:37:00
1,16:41:00
019,16:45:00
4,16:49:00
3,16:53:00
020,16:57:00
7,17:01:00
5,17:05:00
6,17:09:00
9,17:13:00
021,17:17:00
8,17:21:00
11,17:25:00
022,17:29:00
10,17:33:00
14,17:37:00
023,17:41:00
12,17:45:00
16,17:49:00
13,17:53:00
024,17:57:00
18,18:01:00
15,18:05:00
025,18:09:00
2,18:12:00
17,18:16:00
026,18:20:00
4,18:24:00
1,18:28:00
019,18:31:00
7,18:33:00
3,18:38:00
020,18:44:00
5,18:50:00
6,18:56:00
021,19:02:00
8,19:08:00
022,19:14:00
10,19:20:00
023,19:26:00
12,19:32:00
13,19:38:00
024,19:44:00
025,19:50:00
2,19:56:00
17,20:02:00
4,20:07:00
019,20:13:00
7,20:18:00
3,20:24:00
020,20:30:00
5,20:35:00
021,20:45:00
8,20:54:00
10,21:04:00
12,21:14:00
024,21:24:00
025,21:34:00
2,21:44:00
4,21:54:00
7,22:04:00
3,22:14:00
020,22:24:00
021,22:34:00
8,22:44:00
10,22:54:00
024,23:14:00
025,23:34:00
7,23:54:00
