brygada,czas
4,05:02:00
7,05:32:00
8,05:52:00
2,06:13:00
1,06:28:00
4,06:43:00
3,06:58:00
010,07:13:00
5,07:28:00
6,07:43:00
7,07:57:00
8,08:07:00
9,08:22:00
2,08:37:00
1,08:52:00
4,09:07:00
010,09:20:00
3,09:33:00
6,09:48:00
5,10:03:00
7,10:18:00
9,10:33:00
8,10:48:00
1,11:03:00
2,11:18:00
3,11:33:00
4,11:48:00
5,12:03:00
6,12:18:00
7,12:33:00
8,12:48:00
9,13:03:00
2,13:18:00
1,13:33:00
4,13:48:00
3,14:03:00
6,14:18:00
5,14:33:00
7,14:48:00
9,15:03:00
8,15:19:00
1,15:34:00
2,15:49:00
3,16:04:00
4,16:19:00
5,16:34:00
6,16:49:00
7,17:04:00
8,17:19:00
9,17:34:00
2,17:49:00
1,18:04:00
4,18:19:00
3,18:34:00
5,18:49:00
6,19:04:00
7,19:15:00
8,19:30:00
9,19:45:00
1,20:00:00
2,20:15:00
4,20:30:00
3,20:45:00
211,21:14:00
8,21:32:00
2,22:02:00
4,22:32:00
