brygada,czas
10,05:29:00
1,05:49:00
3,06:15:00
4,06:25:00
5,06:38:00
015,06:51:00
8,07:04:00
9,07:16:00
016,07:24:00
10,07:32:00
11,07:40:00
12,07:48:00
1,07:56:00
2,08:04:00
013,08:12:00
3,08:20:00
4,08:28:00
014,08:36:00
5,08:44:00
6,08:52:00
015,09:01:00
7,09:08:00
8,09:16:00
9,09:27:00
10,09:39:00
11,09:51:00
12,10:03:00
1,10:15:00
2,10:27:00
3,10:39:00
4,10:51:00
5,11:03:00
6,11:15:00
7,11:27:00
8,11:39:00
9,11:51:00
10,12:03:00
11,12:15:00
12,12:27:00
1,12:39:00
2,12:51:00
3,13:03:00
4,13:15:00
5,13:27:00
6,13:39:00
7,13:51:00
8,14:03:00
9,14:15:00
10,14:28:00
016,14:35:00
11,14:40:00
12,14:52:00
1,15:00:00
2,15:08:00
3,15:16:00
013,15:24:00
4,15:32:00
5,15:40:00
014,15:48:00
6,15:56:00
7,16:04:00
8,16:12:00
015,16:20:00
9,16:28:00
10,16:36:00
016,16:44:00
11,16:52:00
12,17:00:00
1,17:08:00
2,17:16:00
3,17:24:00
013,17:32:00
4,17:40:00
5,17:48:00
014,17:56:00
6,18:04:00
7,18:12:00
8,18:19:00
015,18:27:00
9,18:39:00
016,18:51:00
11,19:03:00
12,19:15:00
1,19:27:00
3,19:39:00
013,19:51:00
4,20:03:00
014,20:14:00
6,20:25:00
015,20:37:00
9,20:49:00
11,21:04:00
