brygada,czas
06,03:22:00
1,03:42:00
2,04:02:00
3,04:22:00
4,04:42:00
5,05:02:00
06,05:22:00
1,05:42:00
2,06:02:00
3,06:22:00
4,06:42:00
5,07:02:00
06,07:22:00
1,07:42:00
2,08:02:00
3,08:27:00
4,08:57:00
5,09:27:00
1,09:57:00
2,10:27:00
3,10:57:00
4,11:27:00
5,11:57:00
1,12:27:00
2,12:57:00
3,13:27:00
4,13:57:00
5,14:25:00
06,14:45:00
1,15:05:00
2,15:25:00
3,15:45:00
07,16:05:00
4,16:25:00
5,16:45:00
06,17:05:00
1,17:25:00
2,17:45:00
3,18:04:00
4,18:27:00
5,18:57:00
1,19:27:00
2,19:57:00
3,20:27:00
4,20:57:00
5,21:27:00
1,21:57:00
2,22:27:00
3,23:07:00
5,23:47:00
