brygada,czas
2,04:59:00
3,05:14:00
5,05:29:00
7,05:44:00
8,05:59:00
1,06:16:00
09,06:32:00
2,06:47:00
3,07:02:00
4,07:16:00
5,07:27:00
6,07:38:00
7,07:48:00
8,07:58:00
1,08:08:00
011,08:18:00
09,08:28:00
2,08:38:00
010,08:48:00
3,08:58:00
4,09:06:00
5,09:18:00
6,09:32:00
7,09:47:00
8,10:02:00
1,10:17:00
011,10:32:00
2,10:47:00
3,11:02:00
4,11:17:00
5,11:32:00
6,11:47:00
7,12:02:00
8,12:17:00
1,12:32:00
2,12:47:00
3,13:02:00
4,13:17:00
5,13:32:00
6,13:47:00
7,14:02:00
09,14:17:00
8,14:32:00
1,14:47:00
2,15:02:00
3,15:17:00
4,15:32:00
012,15:43:00
5,15:45:00
6,15:55:00
7,16:05:00
09,16:15:00
8,16:25:00
010,16:35:00
1,16:45:00
2,16:55:00
011,17:05:00
3,17:15:00
4,17:25:00
012,17:35:00
5,17:45:00
6,17:55:00
7,18:05:00
09,18:15:00
8,18:25:00
010,18:35:00
1,18:45:00
2,18:55:00
011,19:05:00
3,19:17:00
4,19:32:00
5,19:47:00
6,20:02:00
09,20:17:00
8,20:32:00
1,20:47:00
2,21:02:00
011,21:16:00
3,21:30:00
4,21:45:00
5,22:00:00
6,22:14:00
8,22:29:00
1,22:44:00
2,22:59:00
011,23:14:00
4,23:29:00
