brygada,czas
07,04:23:00
06,04:48:00
1,05:08:00
07,05:28:00
2,05:48:00
06,06:03:00
1,06:15:00
4,06:27:00
07,06:39:00
63,06:51:00
2,07:05:00
65,07:17:00
06,07:29:00
1,07:41:00
4,07:53:00
07,08:05:00
63,08:17:00
2,08:29:00
65,08:41:00
06,08:53:00
1,09:03:00
4,09:18:00
63,09:33:00
2,09:48:00
65,10:03:00
1,10:18:00
4,10:33:00
63,10:48:00
2,11:03:00
65,11:18:00
1,11:33:00
4,11:48:00
63,12:03:00
2,12:18:00
65,12:33:00
1,12:48:00
4,13:03:00
63,13:18:00
2,13:33:00
65,13:48:00
1,14:03:00
4,14:18:00
63,14:33:00
2,14:49:00
65,15:06:00
07,15:18:00
1,15:30:00
4,15:44:00
63,15:56:00
2,16:08:00
65,16:20:00
07,16:32:00
06,16:44:00
1,16:56:00
4,17:08:00
63,17:20:00
2,17:32:00
65,17:44:00
07,17:56:00
06,18:08:00
1,18:19:00
4,18:34:00
63,18:49:00
2,19:03:00
65,19:18:00
06,19:33:00
1,19:48:00
4,20:03:00
63,20:18:00
2,20:38:00
65,20:58:00
1,21:17:00
4,21:37:00
2,21:57:00
1,22:17:00
4,22:37:00
2,22:58:00
1,23:28:00
