brygada,czas
8,04:50:00
9,05:05:00
6,05:20:00
014,05:35:00
3,05:45:00
011,05:55:00
2,06:05:00
012,06:15:00
4,06:25:00
7,06:34:00
013,06:44:00
015,06:54:00
9,07:04:00
6,07:14:00
8,07:24:00
014,07:33:00
10,07:43:00
011,07:53:00
1,08:03:00
2,08:13:00
012,08:23:00
3,08:33:00
4,08:43:00
013,08:53:00
5,09:05:00
6,09:20:00
7,09:35:00
8,09:50:00
9,10:05:00
2,10:20:00
10,10:35:00
4,10:50:00
1,11:05:00
6,11:20:00
3,11:35:00
8,11:50:00
5,12:05:00
2,12:20:00
7,12:35:00
4,12:50:00
9,13:05:00
6,13:20:00
10,13:35:00
8,13:50:00
1,14:05:00
016,14:20:00
2,14:30:00
3,14:40:00
4,14:50:00
9,15:00:00
5,15:10:00
6,15:20:00
013,15:30:00
7,15:40:00
014,15:50:00
8,16:00:00
012,16:10:00
016,16:20:00
2,16:30:00
10,16:40:00
4,16:50:00
9,17:00:00
1,17:10:00
6,17:20:00
013,17:30:00
3,17:40:00
014,17:50:00
8,18:00:00
5,18:10:00
016,18:20:00
7,18:35:00
2,18:50:00
012,19:05:00
1,19:20:00
10,19:35:00
3,19:50:00
9,20:05:00
5,20:20:00
6,20:35:00
7,20:50:00
8,21:05:00
1,21:20:00
016,21:35:00
3,21:50:00
2,22:05:00
5,22:20:00
6,22:35:00
7,22:50:00
1,23:20:00
