brygada,czas
3,04:07:00
5,04:37:00
011,04:57:00
1,05:12:00
2,05:27:00
010,05:37:00
770,05:47:00
3,05:57:00
4,06:05:00
08,06:18:00
5,06:28:00
011,06:48:00
1,07:03:00
2,07:23:00
010,07:38:00
3,07:58:00
4,08:18:00
5,08:43:00
1,09:13:00
2,09:43:00
3,10:13:00
4,10:43:00
5,11:13:00
1,11:43:00
2,12:13:00
3,12:43:00
4,13:13:00
5,13:33:00
09,13:53:00
1,14:08:00
06,14:23:00
2,14:38:00
07,14:53:00
3,15:09:00
4,15:24:00
08,15:39:00
5,15:54:00
09,16:09:00
1,16:24:00
06,16:39:00
2,16:54:00
07,17:09:00
3,17:26:00
4,17:46:00
08,18:06:00
5,18:26:00
1,18:46:00
2,19:14:00
3,19:44:00
4,20:14:00
5,20:44:00
1,21:14:00
2,21:44:00
663,22:14:00
4,22:45:00
662,23:45:00
